Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 Normalised Flux Change,W1 Normalised Flux Change Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 Normalised Flux Change,W2 Normalised Flux Change Unc,Mean Z Score,Mean Z Score Unc,Mean Normalised Flux Change,Mean Normalised Flux Change Unc,Mean UV Flux Change DESI - SDSS,Mean UV Flux Change DESI - SDSS Unc,SDSS mjd,DESI mjd,W1 Max mjd,W1 Min mjd,W2 Max mjd,W2 Min mjd,W1 Epochs,W2 Epochs,W1 Min Flux,W1 Min Flux Unc,W1 Max Flux Unc,W2 Min Flux,W2 Min Flux Unc,W2 Max Flux Unc,W1 median_abs_dev of Flux,W2 median_abs_dev of Flux
165101.20+345355.2,2.410119008603852,1.6449719405388286,-1.845259895150756,1.2594401934877812,0.1350322479655249,0.092163191186083,0.1716555998130018,0.1182428204319419,2.893908367414786,1.1750709960334844,-4.689655659805724,1.90423387598303,0.1049650303744342,0.0426210325729683,0.3109920542886826,0.127951244670573,2.95973573274378,0.7623573959392791,0.2413238270508422,0.0871103977669275,0.4474576503917676,0.2514735159150031,55746,59315.45878766,59998.20767123,59065.80489316,60161.24089326,59429.987714205,23,23,0.7866463320312669,0.0731779021049459,0.0560272117200333,0.337516759437844,0.022382246797792,0.036271027637341,0.0301448061833475,0.015147920896896
141745.79+512959.7,9.027372877519705,2.06443327974261,-4.998354726593367,1.14305346434003,0.4191392905477147,0.0958512639274239,0.262409063076344,0.0615702563091999,9.639893764410036,2.18042867460478,-4.975188526750099,1.125328140579828,0.3176629820909675,0.0718515672412081,0.2566086878482929,0.0595317149297075,7.1602024738183,0.8510687625666691,0.2595088754623185,0.0428220782554179,0.4894877874982295,0.036896243001436,52725,59310.24440566,58269.83814333,60460.73259707,57546.20732057,60460.73259707,24,24,1.5972744448455742,0.0838554511382947,0.0464298191992789,1.2379276194996558,0.0638494361335231,0.0329529546543097,0.0996723104791168,0.0706815314913958
143929.51-001118.3,5.3143717012129565,1.094376713886379,-11.953417838884585,2.4615406805744486,0.5756871966420936,0.1185499806767072,0.6982433541257033,0.1494606279041065,5.3758388820121725,1.1305007539602905,-10.19527366132385,2.143993675019519,0.5319066541810069,0.1118561933841011,1.2449160439151907,0.3027303735132988,8.20972552085839,0.9059381790183092,0.971579699020447,0.1688077000176467,3.415389404044867,0.5415820061421031,51663,59318.40126096,57413.91079639,59241.13553113,58145.54422799,59241.13553113,25,25,0.824479306878521,0.0481608862336743,0.108326483168405,0.4272630727034335,0.0521718859003083,0.0989439352360044,0.1159740343399171,0.0925481500998454
142557.63+334626.2,11.83640678695327,1.1797566093891034,-18.909212693330048,1.8847162872004228,0.991813654506606,0.0988559057869044,0.2612464069263625,0.0262878741694281,9.975684275777594,3.7851756117314097,-2.7325458852001043,1.036837750339709,0.5335774690348836,0.2024607402285474,0.1786907611800102,0.0688020169634605,10.863462410315254,1.127679256061192,0.2199685840531864,0.0368265185246583,0.1732591651880878,0.0236800419234877,53472,59318.35398228,58286.68596396,57207.0314827,58493.349383755,60113.37716067,25,25,3.796468116731528,0.0524513458382354,0.0837934748575755,2.9860383688072494,0.1952675239324699,0.0534878063784042,0.1656519843769524,0.1096422819128624
143822.20+642000.6,1.9586973398341248,1.1488318327378733,-3.463524021950221,2.031455584764153,0.1379190119681695,0.0808934326230346,0.2201124012022086,0.1298578282645839,3.9266424597067937,1.8025579289587457,-2.6182183625220974,1.201914948340369,0.1564328241188767,0.0718117909533188,0.3520729907358376,0.1684134263582318,2.991770546003309,0.7961014776348161,0.2860926959690231,0.1063321890813334,1.137916982020678,0.2617690867016049,51988,59348.46373633,57726.76155248,58980.60064613,56997.77611282,59186.69317828,23,23,0.6265844687299958,0.0398204288736276,0.0704136413336066,0.4443192980862572,0.059747814146482,0.0398388255931398,0.031367970761108,0.0242994674571057
162054.19+435910.5,4.401146818638351,2.319920815063317,-2.10246151558892,1.108243926839356,0.3593381881100022,0.1894133907810525,0.9169041730444116,0.6272887791993654,2.107675545603791,1.2548686081166531,-2.7802571275897523,1.6553104671077328,0.2427575749577403,0.14453309041441,0.8655204677539056,0.5815056901460071,2.847885251855204,0.8263241326687961,0.8912123203991585,0.4276798101914604,0.0310504274969794,0.0790121908330573,57900,59316.45961604,60142.50479057,58155.517128485,58683.57691089,57790.03231626,21,19,0.3919037546932368,0.1709130870865658,0.0816464896349847,0.2804758339080248,0.0873147927753684,0.1151778676106416,0.0518966809754488,0.0699740242610123
133521.81+321404.0,1.9427885652489365,1.3327218526724929,-2.2052274862930514,1.5127507509908578,0.1154238001108158,0.0791788789978159,0.3310668491110529,0.2324816650557657,1.937566811263453,,,,0.1822704844444748,,0.7410045409840659,,2.028527620935147,,0.5360356950475594,,0.431725352679373,0.1255103709991734,58492,59292.39605595,56658.49821757,58275.855112755,60466.10625679,55371.99875925,24,24,0.3486419749387173,0.0523409946720921,0.0594114059426874,0.245977553932958,,0.0940718448442144,0.0260557401516434,0.0307842906696266
113614.74+535157.2,4.14898055309898,,,,0.1513566019576207,,0.7766439873487808,,1.974246218143576,,,,0.1680141126270308,,0.896707054093494,,3.061613385621278,,0.8366755207211374,,0.3454663923966485,0.2093697308108272,57049,59307.39542855,58599.483848285,55328.5728039,57152.503923,55519.5426678,23,10,0.1948854358279458,,0.0364804317640314,0.1873678944088166,,0.0851029172972244,0.0258563741749571,0.0480319529014967
123711.72+564414.6,2.438958984616078,1.0841633246920557,-5.82340749114949,2.5886145960076816,0.2015312682279063,0.0895844543387296,0.901078680685778,0.4241196770474599,2.333025338481085,1.1196039289603563,-4.633608901436349,2.2236392574678745,0.2064076542947384,0.099053712321159,0.9687916229365292,0.5071251825039144,3.8072501789207513,0.9378972540464884,0.9349351518111536,0.3305500912072443,0.3262684673207671,0.0785406874317552,58199,59308.2849525,60069.04382801,57882.38463091,57719.69032902,57159.527435965,20,14,0.2236555725350512,0.0346071039222649,0.0826300358058828,0.2130568116073204,0.044545765230802,0.0884721013913719,0.0373105191023686,0.0229895536134131
142951.20+034612.3,1.922187721518594,,,,0.1665658729870581,,0.9028311541180548,,,,,,,,,,1.922187721518594,,0.9028311541180548,,,,55653,59313.36821482,57410.56676344,55220.4873367,,,15,5,0.1844928281742456,,0.0866543215953254,,,,0.0411466932853235,
160106.93+424432.9,9.076365834487788,1.3714102471335228,-9.671229859474089,1.4612923248718912,0.6080295623288885,0.0918713489015073,0.3652120692032418,0.0568796907518259,5.005558499419272,1.4474622109503978,-4.783176004408719,1.3831556489669576,0.5048881748535163,0.1459990036957849,0.2995711117736711,0.0886357913101378,7.134082549447466,0.7081846389744938,0.3323915904884564,0.0526583391335068,0.0582236739947346,0.0430234390341371,52764,59311.38455022,57053.17041251,60501.07259361,55226.59988495,60501.07259361,25,25,1.66486711037613,0.0628699318663441,0.0669904203308484,1.6853700340604414,0.1055550066291004,0.1008655028029523,0.10314943252265,0.0437021158739723
092317.74+331948.7,3.287426708076767,1.644603218302087,-2.51784843336583,1.2596057659739672,0.1105348746487837,0.0552973576978564,0.3861177262341639,0.2020350343194259,2.137400926530725,,,,0.1230776775410089,,0.4955458374342968,,2.647558689324441,,0.4408317818342304,,0.0501258554110318,0.1252207529663072,58161,59294.18947304,57332.734658564994,58582.830263155,59156.78646119,55314.8076889,23,21,0.2862724685728338,0.0439005276028557,0.0336235251655084,0.2483678970612431,,0.0575828689944379,0.0230268310813397,0.0315304145088554
160556.08+421201.8,3.166615865344705,1.497848076132587,-2.839644390482646,1.3431865651068229,0.1657552599762979,0.0784042674646703,0.8552387672776288,0.4795814545367001,2.0971244033294987,1.1283079202600084,-4.013102298991495,2.159154269330351,0.2270918769662832,0.1221813846622384,0.8845170926444212,0.5142777405003963,3.029121739537086,0.789886262759808,0.8698779299610251,0.3515963473607661,1.3426671788653233,0.1848295795370795,57896,59312.38316148,58678.80111168,57055.20693227,59245.5728797,58882.182836575,19,10,0.1938116772979378,0.0583718371680071,0.0523446060478366,0.2567410837560546,0.0565876122877186,0.1082872702285762,0.0248182966397015,0.0158600095003834
120539.27+531640.4,4.094963890839762,,,,0.1873398467384487,,1.0530543022926842,,1.6691794094461847,,,,0.1450918616054825,,0.7187001664080568,,2.882071650142973,,0.8858772343503705,,0.2506282474528384,0.2166588789938685,57429,59307.34375238,60431.24774887,55524.53540175,60273.23737366,55334.1960349,21,11,0.1779014114757206,,0.0457488397290923,0.201880935036689,,0.0869240662713557,0.0466209081102999,0.041953634210827
103233.46+315914.6,1.829953970507952,1.0357028495504592,-6.787839014431587,3.841727345516326,0.1978093147591381,0.1119545487293298,0.6398332580419361,0.3671158167973412,1.9775778884676216,1.2267668317637266,-2.782956765625044,1.7263740023644385,0.198840717734108,0.1233484651819776,0.848418507229024,0.5864286341015417,3.344581909758051,1.1268560646054768,0.7441258826354801,0.3459308333456917,0.1441286170587893,0.1760957917564802,58485,59224.46974158,58963.753140115004,60426.42978824,58235.77040626,57152.63062409,23,21,0.3091576004731115,0.0291417215904173,0.1080952406164789,0.2343663133699564,0.0714494454927146,0.1005476036588298,0.0312927468925468,0.0205922010747877
145916.67+342802.3,5.780200633818505,1.517922616009405,-5.061617070093854,1.3292173595709775,0.3174330566777831,0.0833602233426092,0.7831994151158802,0.2387215516829585,7.06887460978424,,,,0.2350826089652408,,0.8373851861547115,,5.9702307712322,,0.8102923006352958,,0.901190252473684,0.2839565444225057,58220,59348.45952607,58867.82808063,55578.9288687,58867.82808063,55578.9288687,25,25,0.4053029797408831,0.0627137636612832,0.0549173076831558,0.2807341386641249,,0.0332560162603331,0.045642766708342,0.0433048811509948
122721.71+452247.2,12.017889484679412,2.762021963383827,-4.667796175550724,1.072780339169016,0.3893491183377904,0.0894825017024853,0.5417008321194551,0.139468439213734,5.517817530502189,1.215105394668712,-7.99363816943751,1.7603178809410964,0.2785749451690514,0.061346341524209,0.574707229966114,0.1331332053864725,7.549285340042459,0.9136062863877756,0.5582040310427845,0.096405259080083,0.1645829789424559,0.0499274324165139,56777,59335.3873082,59187.51527204,60076.83474843,58458.637344965,60076.83474843,23,23,0.718753037196612,0.0834117651445767,0.0323974620364198,0.4847249706350081,0.034849581537746,0.0504864366443987,0.0533066281861976,0.0591271298230251
121743.38+564206.1,3.7092220924479617,1.1991420503555088,-5.604988285227701,1.8120179857256276,0.3057645986193722,0.0988496182153878,0.1651991160381339,0.0536281628638206,2.945951187790825,1.1651432908515031,-4.92665053746748,1.9485230590004488,0.2234789165093995,0.0883873980318571,0.1497411889154826,0.0593982573830778,4.296703025733492,0.785638746387164,0.1574701524768082,0.0400129130165963,0.4128992226270934,0.0725233240743238,52791,59307.33334729,59176.92100907,58239.37521421,59176.92100907,55523.5757185,23,23,1.850885198131392,0.054552227954737,0.0824336184241741,1.4924345006739343,0.0453612276352521,0.0758596807155473,0.0560043636750857,0.037699137539235
072822.23+403140.3,5.349989299492091,1.3872668895496272,-5.564129668701133,1.4427940742391068,0.2946483785053069,0.0764031321705081,0.7354012661327302,0.2140338066396496,3.286632473370304,,,,0.2006347790443979,,0.90721605822907,,4.733583813854509,,0.8213086621809,,0.0113078281023027,0.0831736507064808,56193,59231.12895143,58035.56970771,55288.84135965,59655.62503487,55288.84135965,23,23,0.400663409317719,0.0529549805718471,0.0550745734263954,0.221154351518035,,0.0610456997154462,0.0494731951098054,0.0335124905215129
123634.73+611152.9,4.070297334423222,1.1608996504130171,-6.902895290194103,1.968791975331098,0.4034195971433809,0.1150603090670464,0.2479575090955166,0.0712792536025497,10.423669477923806,3.782632667288412,-2.8573219623937782,1.0368900720424723,0.2666885785045472,0.0967782920573706,0.2184283070566141,0.0810048437362542,6.063546016233727,1.134881071896822,0.2331929080760654,0.0539502472257346,1.4005688064787691,0.2185864344925998,52373,59322.2792173,57513.54489148,55521.6569888,57348.13884309,55521.6569888,23,23,1.626970679835222,0.0584420855574121,0.099113053420346,1.2209433021674452,0.0933351515910806,0.0255849035763619,0.0689713675027066,0.0339901272429032
020605.22-063303.3,2.908267861733981,1.3594627023268095,-3.1579185792083124,1.476161319906391,0.303198940661075,0.1417296036025974,0.3810202373052334,0.1839443875042948,5.087043912193359,1.499604050128113,-4.552153534889968,1.341924307231443,0.3605171464319197,0.1062764509726503,0.5995569608163966,0.1935813364047687,3.9263459720064056,0.7104912136554151,0.490288599060815,0.1335189794547824,0.0600120978465663,0.0575053009959358,56660,59217.22093664,57954.75575438,60509.965750155,58118.80485705,58683.14332625,25,25,0.7957554769411995,0.0960122729754124,0.1042541316948364,0.6013059141887296,0.0791970533657832,0.0708696745408036,0.0614412075141914,0.0553771662953898
130246.26+292444.4,4.216709425034983,1.596131823008638,-3.3895274173970646,1.283022383223111,0.2257533604375006,0.0854533918334779,0.2044818141417421,0.078378422263957,6.1649837217843695,1.6621962863102178,-4.64321214963541,1.2518978702900148,0.3466483893422053,0.0934629662336334,0.4662231276213697,0.1341365787467582,4.603608178462957,0.7298941705879586,0.3353524708815559,0.0776785022294979,0.1458190854987583,0.0487551914589196,53499,59321.23551852,58269.80070594,59570.405086955,58269.80070594,60095.1716645,24,24,1.1040265922181884,0.0666031964452626,0.0535378034581141,0.743524653336645,0.0746570215124511,0.0562285976712802,0.0272810340627112,0.0494149410177729
121415.15+005511.5,15.050935792969296,1.5638167209108904,-12.518463849369091,1.3006887649408918,1.0665190876120536,0.1108130687234378,0.5303823816229273,0.0595130541591842,4.966472858669881,1.2591798500893994,-6.49040871825539,1.6455525096860253,0.6446073263561007,0.1634311874171776,0.3526954445607275,0.0914518742820062,9.756570304815911,0.7258913037108712,0.4415389130918273,0.0545555884512436,0.0374339137949952,0.0311671281522554,52023,59216.45743115,56829.85111656,59730.95091692,57188.52154319,59730.95091692,22,22,2.0108493882255125,0.0851956837871768,0.070860649615571,1.8276599153667592,0.0993169081236797,0.1297917747060313,0.2210068611048834,0.1765412181978602
143314.19+355028.3,2.3494419937545112,1.1430594615563114,-4.243159169871202,2.0643979501957808,0.1256971966488873,0.0611546785588049,0.3626985554301793,0.1791642664849116,2.055807284509894,1.2249866971908263,-2.905629733784336,1.7313674280984406,0.097949696135962,0.0583649428934883,0.3365949999774202,0.204320745485764,2.8885095454799856,0.793195649288396,0.3496467777037998,0.1358738398487129,0.3567451749873948,0.0814311318110126,58223,59318.48842594,57566.253030060005,60481.26634336,58858.04915546,57207.75361476,25,25,0.346561062256793,0.0296234931608051,0.0535008725403846,0.2910016374055847,0.0337103158730382,0.0476453687434585,0.0213686783417866,0.0162930371135493
131945.95+053002.8,10.291134634013453,2.2413531797326147,-5.130413882763529,1.117376254263603,0.522708851806726,0.1138431464300536,0.2787919349473871,0.0625808217519796,4.2922008221699794,1.1521473820273624,-7.50087256066635,2.013445093028867,0.3571403037098235,0.0958664990254817,0.1934388069076018,0.0521634985993854,6.803655474903328,0.8534341839900497,0.2361153709274945,0.0407350887972554,0.1012511764504232,0.0886801929409692,52376,59266.51094458,55380.4939547,60474.993933495,55380.4939547,60110.581265905,25,25,1.8749066464400064,0.1018843437881011,0.0507921497867795,1.8462701947929996,0.047613167777656,0.083206801942987,0.0788240465359142,0.0855267823575423
023315.18-025108.3,3.5429433980514577,,,,0.2215324854499193,,1.5026499939971438,,,,,,,,,,3.5429433980514577,,1.5026499939971438,,0.3338853045269079,0.1245483092803075,57282,59220.12684115,57765.12042199,55216.4180648,,,10,4,0.1474278683225685,,0.0625278082545031,,,,0.0315852556134592,
115240.52-003004.3,4.811900236861275,1.7275205575506678,-3.415937874329173,1.226356036231701,0.3235675033354237,0.1161639864196136,0.3146192050764234,0.1166092861298291,3.617517768127831,1.252266917425699,-4.799219282654272,1.6613335226960717,0.2633004647340964,0.0911460516474427,0.4702797596619426,0.1691923320187438,4.161143790493138,0.7423138617893841,0.392449482369183,0.1027421174904055,0.8190703197321549,0.1392764963889257,51943,59317.1272253,55361.0440328,58107.94227598,55361.0440328,60457.904358345,24,24,1.028441678430999,0.0947228887758874,0.0672431861443747,0.5598804952255827,0.0548631869532901,0.0727848435338472,0.0513976528443184,0.0464486536317749
140614.86-012937.7,11.337985752066476,1.1780429085542363,-18.20708211999484,1.891757887684352,0.6765642647876133,0.0702965898655316,0.4534498617575837,0.0484490664532345,4.577866360147313,1.215474462716345,-6.6257009917176175,1.759197346417944,0.4381550742525097,0.1163350481568823,0.3539424012767425,0.0958588254437148,10.18715880598156,0.7721190999924498,0.4036961315171631,0.0537034134288467,0.2367710987717373,0.0539194247328258,52443,59340.30464791,56678.07097685,59234.07565587,56678.07097685,59395.4380011,25,25,1.4920376470404737,0.0371594009588509,0.0596723509433147,1.2379276194996558,0.0661296178019836,0.0957116350243151,0.1231915148724995,0.0861750924285358
141638.19-005352.9,7.901168541281256,2.087451689814232,-4.31207448709846,1.1392298655154205,0.4917450924071678,0.1299167482303498,0.657295051786453,0.2004851833744528,5.802754764658689,1.3894594709955828,-6.015243988370102,1.4403396436626228,0.3626553555712567,0.0868371900833537,0.6842245514128432,0.1813829719843008,6.007810445352128,0.7770326229652488,0.6707598015996481,0.1351795946866109,0.6169504261192246,0.1170912450739784,51615,59338.32136572,57046.21551768501,60492.731072775,55397.8244722,60492.76303457,25,25,0.7481344809620287,0.1140390997137103,0.0622370083409746,0.5300238859047313,0.060289384150072,0.0624971018558265,0.0741983976813835,0.0547965571399731
115145.57+562212.0,5.878500460285037,1.1460084869608205,-10.50175273821501,2.0473074463916743,0.3266821890189422,0.0636864050082074,0.3918732903402622,0.0777822294698009,4.113418076673216,1.428860453551077,-4.030357495708177,1.400008054602632,0.2730871105879998,0.0948611022318706,0.5531029919707073,0.2065794729659017,6.13100719272036,0.7708140170021343,0.4724881411554847,0.1103688745436893,0.0535191559788267,0.0765343821913913,52790,59307.35829042,55329.2349619,58441.91703973,55329.2349619,58441.91703973,23,23,0.8336423968453812,0.031107396751989,0.0555723676856022,0.493736455149139,0.0677575403370056,0.0663893398379925,0.0324171627436976,0.0337147812777179
120710.25+000806.1,4.002513054374954,1.1784067142277848,-6.42033480741655,1.8902538334959933,0.3445753002593679,0.1014487253049332,0.4641993322866702,0.1407287423846293,5.324613086419728,1.3984282852357135,-5.446902549940465,1.430545744663867,0.2378327459337452,0.0624631374469808,0.6726301666998021,0.1952093069974062,5.298590874537924,0.7484886745847686,0.5684147494932362,0.1203237845061887,1.4732782756199942,0.1556529315879364,51999,59310.16505079,56653.29976398,59365.53511239,56653.43155898,60097.04786162,24,24,0.7423002927685654,0.0536693662550629,0.0860897380166516,0.3535862019104044,0.0436638518411431,0.0446666719390993,0.0524421086636856,0.0239953250976645
160120.37+541708.2,6.9488278885722,2.1021884563616746,-3.757937364512472,1.1368669182899491,0.2600961089496268,0.0786853619842412,0.4845675394368502,0.1593540070104759,3.454139450343644,1.4051784522095982,-3.498992762466832,1.4234252278860884,0.2216118396075292,0.0901539113425339,0.6010321852993753,0.2654088350427265,4.414974366473787,0.7791152256686383,0.5427998623681127,0.1547865863608924,0.219523887586848,0.1062807353760236,56799,59334.41045544,55577.8666134,57404.3288423,55390.1621869,57932.86601636,25,25,0.5367592498084017,0.0692124651692724,0.0374302131410351,0.3687187558801763,0.0633358953995921,0.0641583360467631,0.0487805158371231,0.0241920756360077
160113.63+541207.6,2.244356959869364,1.3331349894707474,-2.545727262769843,1.5121471977637688,0.1382509445696256,0.0821202575297454,0.3950831885661651,0.2425548447772761,1.9941401282281723,,,,0.1573904773638096,,0.6703214722969686,,2.2614081169557934,,0.5327023304315669,,0.2624654604295183,0.0890933227841964,57897,59312.49146153,57041.08028784,60486.83182864,56674.732935355,55390.32753465,25,24,0.3499286949448941,0.054307052680578,0.0615993565380405,0.2347985017166238,,0.0789264882321252,0.0277790999552869,0.0265930714741229
114703.29+532340.4,1.7197171771206363,1.2293166329490854,-2.405212060131681,1.719333405880261,0.1853959401666569,0.1325277876852404,0.1705770400759217,0.1225333199356174,2.1395439521640838,1.747940723624228,-1.4923955393960349,1.2192406407108098,0.0698230261879905,0.057043236151902,0.1786912788413648,0.1475447332315821,1.939217182203109,0.7503820384430017,0.1746341594586432,0.0958955979162014,-0.0307256988694327,0.1782543490972141,56396,59301.30806153,56795.479821565,59174.469816895,59174.469816895,55521.7249873,23,23,1.0868751156904792,0.0770809124233756,0.1078060640628535,0.3907466925119315,0.0467858716706213,0.0326345369616579,0.0233394974956562,0.0188560508075963
161217.95+545042.3,1.4891291263316946,1.2098022242254265,-2.1870092051438363,1.7767758040582091,0.1124743867919702,0.0913767388624747,0.3937983419214759,0.3276944243798199,1.9237204787733029,,,,0.2841972676526358,,1.6448430321300638,,1.866619603416278,,1.0193206870257698,,0.094358253628781,0.2803570275965045,56810,59337.42374023,59393.978865485,58501.52264758,60122.65971049,55580.2470738,25,23,0.2856141705502604,0.0514284011825057,0.0755303115110228,0.1727807833946329,,0.1477331404372529,0.0209312573602076,0.0243269535673267
120036.19+543502.1,12.30828069463029,4.860268875203247,-2.587794843582232,1.0218631704719967,0.2922128669884869,0.1153884232570071,0.3861177262341609,0.1629908117548347,3.77691868237896,1.302326437998684,-4.527058645568468,1.5609836102642305,0.2599274992801957,0.0896260901392417,0.8255756791217441,0.3220296718884708,5.800013216539988,1.341620798257196,0.6058467026779526,0.1804640644928348,0.2172038160240527,0.2043120573314341,56412,59300.38079046,60429.707850335,58444.8617274,60429.77202867,56796.862073345,23,23,0.7567973370154846,0.1129196418770131,0.0237411604624819,0.3148439396333831,0.0574164197176103,0.0688199882334971,0.0508644401379149,0.0576863096653312
162935.00+315820.2,3.1823120659421984,1.2940458359523963,-3.874665386922068,1.5755823142916283,0.3144312829057038,0.1278593940210659,0.6958985615966893,0.3093506779360417,4.430847164358936,1.6605376124171818,-3.34236051621901,1.2526081684974515,0.1814186052949112,0.0679898011621109,0.6664790197982278,0.2829299814852878,3.7075462833605535,0.7281580632275606,0.6811887906974585,0.2096110781678499,inf,,55749,59377.32968671,57798.777283585005,59788.17321156,58328.76244569,55422.33940375,24,23,0.4518349372418069,0.081150564373116,0.0988059236147254,0.2722045254325254,0.0542785867696097,0.0409444511546719,0.049825054857502,0.0330101126966695
162845.69+442413.2,4.958166702517613,1.7285295404811707,-3.5166829131269464,1.225995547257159,0.2499401506159664,0.0871348140579136,0.2234891879099606,0.0791973740049874,3.593685782255436,1.404321053482764,-3.644858674492936,1.424318118972342,0.2419759806232212,0.094558062283636,0.339060365430449,0.1361986073946299,3.928348518098233,0.7285121472691052,0.2812747766702048,0.0787754478018411,0.2823292045582357,0.0778143479054361,52057,59315.45329663,55236.5905643,59254.56192824,55236.5905643,59781.033510295005,24,24,1.1183545519735048,0.0710727002662079,0.0504097916855143,0.7136663712257382,0.0663883026018517,0.0673336499863253,0.04127178441205,0.0450465899740901
130345.98+263314.1,10.434669448427927,1.2227128516340835,-14.830793102736973,1.7378414732030285,0.4791795834052885,0.0561492664205652,0.3079773617433223,0.0366504636313268,9.575166815938212,2.3742671962846846,-4.446527923125309,1.1025651655141269,0.4760601678909142,0.118044318371536,0.3931575861149786,0.1035002111805855,9.821789322557104,0.8429084457658479,0.3505674739291504,0.0548988847765075,0.4659733440165134,0.0612615217273494,54153,59267.50019488,60098.54599211,57188.953281765,55367.6645697,59000.40804895,23,23,1.555892227574348,0.0323097746752908,0.0459218747439557,1.2108634926649762,0.1070633483296126,0.049718211394343,0.0617528439572208,0.0352640123404159
123007.31+611532.9,3.984290401324359,1.147495090345032,-7.079394485586147,2.0389001795967387,0.3855274183136943,0.1110337789537908,0.3390591892451901,0.0989917140360609,3.849526889736258,1.0465174900427798,-12.476463219791524,3.3918030312244025,0.3428340122287396,0.0932015284619813,0.7733722008560638,0.2156420235844294,6.847418749109572,1.0628201160213464,0.556215695050627,0.1186389920972283,0.2278023479121015,0.1543627486212345,56443,59335.29963897,59696.11075519,56985.22387689,59538.449552675,58078.40914479,23,23,1.137050493077481,0.0544576826589674,0.0967618771426768,0.4432975633844203,0.0274784613386988,0.0890587394369982,0.0499772336212569,0.0517956571036259
124939.87+581115.5,1.9919545439761976,,,,0.1267507174769829,,0.7522646552069192,,,,,,,,,,1.9919545439761976,,0.7522646552069192,,,,56443,59308.2849526,56801.04186646,55527.278456,,,9,2,0.1684921876890769,,0.063631330273216,,,,0.0455907789997885,
161506.85+544612.3,2.733714398236565,1.2878938179395216,-3.368364163346971,1.586886832560843,0.2039410086510335,0.0960796652479304,1.0455014393307411,0.5898429098084124,,,,,,,,,3.051039280791768,1.0218708707123692,1.0455014393307411,0.5898429098084124,,,56430,59311.39483467,59235.56793005,59966.31402556,,,21,8,0.1950652586203829,0.0605460095052156,0.0746021635554137,,,,0.0271401203369112,
143132.84+342115.4,3.4775466466682468,1.4118314707914452,-3.489311323860961,1.416607752231204,0.1620125648968428,0.0657746569709277,0.658823526417745,0.2949835423083781,1.661203488911141,,,,0.1924416068773547,,0.9651694384014649,,2.8760204864801167,,0.8119964824096049,,0.1622876897705867,0.0873651825530981,58223,59312.3208087,59750.564826065005,55384.3696639,58287.86396642,55384.3696639,25,22,0.2459119299788247,0.046431100540944,0.0465881787817463,0.199386345257762,,0.1158446922137716,0.0256430789105386,0.0210102474623227
163102.45+313615.0,4.52320626413333,1.386490229774189,-4.709744009346182,1.44366930720706,0.1775115261901703,0.054412286852042,0.6550089778071717,0.2204778759379689,1.8176698683020185,1.0772001368955244,-4.53906917534074,2.689974688100446,0.1623836874775323,0.0962329482546793,0.57470792155131,0.3482738059711482,3.897422329280568,0.8804423669163354,0.6148584496792409,0.2060977545388034,0.1049539814665438,0.101734985278499,58255,59308.48025930001,57071.03900082,58166.67902065,60520.64888312,58530.51123957,24,22,0.2710062490814102,0.0376902706044978,0.0392446233543989,0.2825499377826737,0.0357746668325103,0.0893361827190454,0.0360360084688265,0.0285847377104589
131910.57+175223.2,2.9248552211778533,1.7275284677657736,-2.07632212470822,1.2263532063788452,0.2474418588885987,0.1461483810384277,0.2122724484651409,0.127240350252205,4.722178285138639,1.920229824227888,-2.880618274543137,1.1713765955008222,0.4587629949012934,0.1865516996327695,0.4112378624120922,0.1772321379021199,3.150993476391962,0.7724839197387137,0.3117551554386166,0.109088653669458,0.0171651375152524,0.0431984936755115,54484,59290.3457026,55203.3482579,58486.09022191,55203.3482579,60477.16975642,25,25,1.1656805236749002,0.1191731552363875,0.084599694746242,1.1155660429962486,0.1592585171577628,0.0971507146066647,0.025851289295073,0.0323399303973854
172130.96+584404.7,5.373566669601567,1.163595730185943,-9.032097174426353,1.955816379136184,0.4149101047067186,0.0898449123147359,1.039858615615388,0.2550190603935129,7.339526465971689,1.7133170540978286,-5.275655943942511,1.2315333069805363,0.3454313650554795,0.0806364622450465,0.974241323536968,0.2899818432831455,6.75521156348553,0.7758584900881254,1.007049969576178,0.1930830071484029,1.740308132005706,0.1224828158118831,52017,59314.41581067,55242.5756409,59787.591532805,55242.5756409,60355.823132815,24,24,0.3990062672714164,0.045937294151518,0.0772131677557622,0.3545644766959754,0.0654764769965908,0.0470645302060025,0.0405875703544274,0.0485912472470463
