Unnamed: 0,ra_sdss,dec_sdss,z_sdss,sdss_name,sdss_PLATE,sdss_MJD,sdss_FIBERID,ra_desi,dec_desi,z_desi,desi_name,MJD_desi,mag,difference
21239,180.28297446164933,0.9537048060251744,1.683,120107.91+005713.3,3844,55321,600,180.28295169711143,0.953697306448842,1.683843832316014,39627811912155664,59312.15326651,20.834810256958008,0.11340269355115795
20916,183.61542657346263,0.9536164934921144,2.283,121427.70+005713.0,3845,55323,958,183.61539959652504,0.953594118172279,2.288558037482764,39627811966683348,59312.19257061,19.724342346191406,0.11350588182772092
20923,182.36491271528,0.9013637299633144,2.37,120927.57+005404.9,3845,55323,674,182.3648556143745,0.9013639528823528,2.3663232290208183,39627811945712260,59310.2121879,0.0,0.35386395288235284
33,39.14661996218416,0.9034812857328562,0.498,023635.18+005412.5,3745,55234,754,39.14660997524189,0.9034834948831572,0.4984043336532546,39627809542378082,59225.15787279,19.226036071777344,0.35598349488315717
2620,38.94306078572015,0.9038471208520816,1.469,023546.33+005413.8,6781,56274,758,38.94304977371064,0.9038893161483488,1.4682663728642869,39627809538185207,59220.10123123,0.0,0.3563893161483488
16539,179.34903,0.905484,1.855517,115723.76+005419.7,285,51930,378,179.3490280574931,0.9054786361155204,1.8523123558052064,39627811895380015,59310.15691431,18.63887405395508,0.3579786361155204
1524,39.19112626266201,0.907506502900126,0.8115465000000001,023645.87+005427.0,6781,56274,797,39.19112309390452,0.9075097294317608,0.8107588874720519,39627809542379401,59220.10123123,0.0,0.3600097294317608
20247,215.70551123121925,0.9075700757224568,2.193,142249.32+005427.2,4027,55629,298,215.70552368013736,0.9075746909934476,2.187690431677304,39627812503556581,59311.2975874,19.566591262817383,0.28967469099344756
21241,180.64835067424696,0.9086148662073212,1.672,120235.60+005431.0,3844,55321,676,180.64832444411903,0.9086270094274416,1.6712245136445514,39627811916352498,59312.15326651,0.0,0.29072700942744156
21029,178.366485,0.908925,1.252828,115327.95+005432.1,284,51943,576,178.36649904500007,0.9089280269134856,1.2517839597178086,39627811878602874,59314.1427298,19.568342208862305,0.2910280269134856
20297,218.4881885990004,0.915330290718432,2.045,143357.16+005455.1,4024,55646,166,218.488181436732,0.9152875872818044,2.046372752531479,39627812549694193,59317.33774152,0.0,0.29738758728180437
16115,216.12676505219872,0.9164601293781536,1.058,142430.42+005459.2,4027,55629,170,216.1267579104293,0.9164524317476008,1.0590649931790084,39627812511943289,59322.37229063,18.229278564453125,0.2985524317476008
108,154.1499659151789,0.1475163141444785,2.297,101635.99+000851.0,3831,55543,578,154.14994128397512,0.1474970468301006,2.2982231152188515,39627793352362872,59202.53132012,18.16937828063965,0.30090295316989946
16235,213.831507,0.092805,1.941596,141519.56+000534.0,303,51615,471,213.8315214056221,0.0927958955582118,1.9395037729481768,39627788315003053,59340.30464798,19.06857681274414,0.35560410444178825
