Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 NFD,W1 NFD Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 NFD,W2 NFD Unc,Mean Z Score,Mean Z Score Unc,Mean NFD,Mean NFD Unc,W1 First mjd,W1 Last mjd,W2 First mjd,W2 Last mjd,W1 Epochs,W2 Epochs,W1 Min Flux,W1 Min Flux Unc,W1 Max Flux Unc,W2 Min Flux,W2 Min Flux Unc,W2 Max Flux Unc,W1 median_abs_dev of Flux,W2 median_abs_dev of Flux,W1 Mean Unc Counter,W2 Mean Unc Counter
164729.85+354605.8,12.681060305274583,1.5873080623344797,-10.287231557976135,1.2876687909358253,0.9291515614739025,0.11630334760294017,0.5261385373095341,0.07114301761486819,14.495267706478025,1.7251686519105398,-10.311219627406672,1.2272000230955953,0.8582686649729487,0.10214769576602752,0.6527208504625474,0.08798897293945555,11.943694799283854,0.7356911960073171,0.5894296938860407,0.05657602918703664,55248.03855575,60523.133371,55248.03855575,60523.133371,24,24,1.7659827128900667,0.09032085612513419,0.07327081009838188,1.3149092209399178,0.08323638676958411,0.05921026657475137,0.08137329332730592,0.06847500121768202,0.0,2
100033.11+021729.9,0.9404222622357624,1.0366736683457531,-3.4410025985906985,3.7931862418777977,0.12240094024096881,0.1349285707325837,0.1456146365371885,0.16063640105685462,3.458074223760096,1.27945670739779,-4.332727420281702,1.6030706111270359,0.15716737740046127,0.058150531824180576,0.480470835948651,0.18558291794179105,3.043056626217065,1.1087661783085978,0.31304273624291973,0.12272435860118418,55332.697268849995,60430.01817345,55332.697268849995,60430.01817345,23,22,0.8405812983621935,0.035571301309420544,0.13015529848259066,0.3271111702131659,0.03627446690155336,0.04544939386221941,0.017229816403809495,0.014700202830451509,2.0,10
142120.51+522737.3,1.9568008885522743,,,,0.16612990532447877,,0.914257471926535,,1.6586666050923404,,,,0.22291187273472404,,1.1777083951179232,,1.8077337468223074,,1.045982933522229,,55363.337320000006,60301.26512167,55363.337320000006,60301.45867553,19,15,0.18171019699123456,,0.0848987274568282,0.18927594781423293,,0.13439221121975517,0.028869303083145947,0.0449201265150459,14.0,12
141500.75+510946.1,1.092237480701263,1.1689691994327005,-1.8042080236312936,1.930956999974236,0.09956323570572101,0.10655773858000274,0.1868612428650253,0.20092282662361413,1.0015350762503619,1.2347763470182422,-1.3826808897229994,1.7046848368966263,0.06944786710684364,0.08562114866255616,0.16016353112286813,0.1983326592235274,1.3201653675764795,0.7715936003360522,0.17351238699394672,0.1411611012045269,55363.46930545,60460.60436728,55363.46930545,60460.66841821,24,24,0.5328190810420655,0.05518390030509457,0.09115530044052067,0.43360599394856797,0.050226966773769866,0.06934142273563587,0.01518635105452365,0.01894334815110893,0.0,0
125731.87+272313.3,9.754978796682094,1.8591012320181493,-6.22428388802735,1.1862223471565245,0.470600930960716,0.08968699868784216,0.9516409985767341,0.23251315940584105,3.3000085932228735,1.2285191317219153,-4.624295780213128,1.7215215282771437,0.37378034153981926,0.13915003178666172,1.4438463052822896,0.7015347135774854,5.975891764536362,0.7638830275765957,1.197743651929512,0.36953123130905,55363.6626682,59937.37471801,55363.6626682,59937.37471801,14,13,0.49451519182605896,0.07560724083712425,0.04824212750936771,0.25887820619989094,0.08082967857272144,0.11326647521689504,0.07022302862359958,0.05263713256524649,11.0,10
155018.40+425153.1,2.7658968128469645,1.2454150009602367,-3.7259507609140514,1.6777035748145666,0.13452773207515986,0.06057451412987103,0.5995597708133812,0.2866882298993826,2.474422698240551,,,,0.19590945467777077,,1.0156787203698872,,2.988756757333855,,0.8076192455916342,,55223.026968000006,60497.7526411,55223.026968000006,60497.337392545,24,21,0.2243775160108815,0.03610561188472536,0.04863801550741481,0.19288526061314448,,0.0791738027690552,0.020199008783227335,0.03618928194309495,8.0,16
142134.20+523429.0,3.8075704772781065,,,,0.09902456445769972,,0.4655465021768622,,1.9044925309527276,,,,0.2591124311756156,,1.3944180719108996,,2.856031504115417,,0.929982287043881,,55363.205016249995,60460.34841822,55363.205016249995,60092.48266889,24,20,0.21270606479625112,,0.026007283397282976,0.1858211940845904,,0.13605326719028607,0.017087434456614786,0.0246178127512357,6.0,17
131955.10+185434.6,5.118169822209719,1.2852325356748464,-6.3394263561691675,1.591904390336464,0.22738859044340282,0.05709994486914639,1.0379799423438623,0.31116198593624,1.7086308976472684,1.0662523980782614,-4.618019569059375,2.8818245337024266,0.16373343065689755,0.10217605412841976,0.6383251595377832,0.40799457663244126,4.446061661271383,0.9228958865368616,0.8381525509408227,0.25655474856902855,55203.34806685,60477.10596022,55203.34806685,60309.468942224994,25,22,0.21906838578203802,0.035868953698329695,0.04442771505093007,0.25650474246614113,0.03545533495654886,0.09582726783318352,0.02339212874176777,0.03370472502591229,6.0,13
121930.07+580351.0,1.6680949712925348,1.0533346488723607,-5.040645846107688,3.182964407767307,0.19727807764202748,0.12457314374748353,0.985104792595625,0.651164732126373,,,,,,,,,3.3543704087001114,1.6763633484143992,0.985104792595625,0.651164732126373,57348.59853448,60429.00252546,,,14,5,0.2002610068744311,0.03913746048918765,0.11826549509298336,,,,0.03756887792363009,,9.0,4
114542.84+524200.0,1.9611965370689073,,,,0.2582138859308553,,1.7734664736751464,,,,,,,,,,1.9611965370689073,,1.7734664736751464,,55331.218877,59697.15327159,,,15,8,0.1455984027686522,,0.131661402134009,,,,0.034312701832930004,,9.0,5
160100.17+551233.9,4.171076128218772,1.2432864902941403,-5.6460763850325995,1.6829447070479426,0.324748514704582,0.09679886644689836,1.6848740477827222,0.7106478984571144,1.9431403910963676,1.1756895284951732,-3.1429160437430257,1.901609116098549,0.23347113631810812,0.1412608020670061,1.004472238644503,0.6873293086147275,3.725802237022691,0.7655238109364608,1.3446731432136128,0.49432833574010115,57211.891327029996,60484.690388515,57040.62021486,60323.91436885,14,10,0.19274349624646891,0.05751755600853547,0.07785724947754993,0.2324316465263077,0.07428487845957792,0.12015145039848509,0.03391779314336152,0.044016120004908524,12.0,9
161953.49+550728.6,4.063137781573148,,,,0.19826771783885117,,1.1266748269103906,,2.5540823867988323,,,,0.23078445708283635,,1.4558198389826258,,3.30861008418599,,1.2912473329465082,,55218.78979225,60492.64652059,55218.78979225,60330.49240175,25,15,0.17597598979161383,,0.048796700603661716,0.15852542389044239,,0.09035904960453951,0.019805263846067067,0.044087468751304815,14.0,11
103227.43+084336.9,10.153722273583803,2.4475495564776106,-4.545203173317326,1.0956188982926522,0.4554494572563206,0.10978585853247147,0.30978522930904157,0.07760114855045191,3.602963167641028,1.391007908339626,-3.726289094672173,1.4386207569372307,0.41669593020156426,0.16087517615752167,0.3329078014163855,0.1319232126546066,5.507044427303582,0.836488653728481,0.3213465153627135,0.07652723746069412,55339.6117084,60434.83154965,55339.6117084,60434.83154965,22,22,1.4702103721090087,0.10020442208833315,0.04485541804124682,1.251685687234408,0.11182598011446662,0.11565367471530053,0.05977841179211241,0.046953887602495636,2.0,5
130821.28+270214.8,1.8275501094133941,1.5271898983123842,-1.5833131370634026,1.3230935865089106,0.12483146746239271,0.10431525522507788,0.12256168209136886,0.1028569902910673,2.6863605472807044,1.1337030938683907,-5.029520454848663,2.1225679874237935,0.16845047208894998,0.0710897952860973,0.4060473759269133,0.17446826542326288,2.7816860621515413,0.785551684743414,0.2643045290091411,0.10126541375457222,55368.4915644,60303.820287755,55368.4915644,60303.820287755,23,23,1.0185195350805625,0.0788419324896904,0.06830535962839401,0.41485423149063844,0.033492352521711455,0.06270583159787158,0.019293708661771714,0.02227110495785256,3.0,2
081249.90+342044.0,2.8484163945610357,1.1033446155872277,-6.109481198830799,2.366530117448009,0.18921553607553232,0.0732933370672312,0.4320516770609119,0.17012303076737628,2.650366694221824,1.3736292087940123,-2.8143565449842884,1.4586216928318603,0.1564046548484352,0.0810612368316968,0.5320523548392155,0.29352355550219833,3.6056552081494866,0.82281029798739,0.48205201595006375,0.16963042418160854,55298.4666444,60396.10245936,55298.4666444,60396.2948671,23,23,0.4379465376982119,0.030970802580052692,0.06642832713532812,0.29396478264944464,0.055573859370156076,0.059012458611640256,0.019271216247207512,0.031227827285848442,1.0,9
135656.85+061418.1,4.310871855985798,1.3361467765881632,-4.864638528041232,1.5077857346846388,0.2257388968313539,0.06996735449998844,0.7023845816087032,0.24016531682572284,1.9469709621254183,,,,0.1728969154552089,,0.8206443494820878,,3.707493782050816,,0.7615144655453955,,55213.3080756,60485.95918238,55213.3080756,60324.56888683,25,22,0.3213893111297145,0.04640404328710701,0.052365021362884505,0.21068434281467352,,0.08880302727600278,0.030785430210878484,0.0248154230738713,10.0,16
120306.40+564015.8,1.6666675541191276,,,,0.1254232904797733,,0.626808302315503,,,,,,,,,,1.6666675541191276,,0.626808302315503,,55330.6905524,60428.456627355,,,16,4,0.2000983235487549,,0.07525393421729051,,,,0.03626038039201422,,11.0,2
143242.07+153728.8,2.347746448539831,1.0936263430737088,-5.302767364760909,2.470133043924267,0.14866608311591917,0.06925157736614775,0.49842641205866833,0.2368562569861929,1.520629984705067,,,,0.12255764316939094,,0.45822668889386187,,3.0570479326686026,,0.4783265504762651,,55217.4744908,60490.65801295,55217.4744908,60329.855647725,25,24,0.29827087714288325,0.028035565750794016,0.06332288702145894,0.2674607266225358,,0.0805966240322175,0.026696859032723785,0.0268635814620721,2.0,15
123144.58+535445.2,2.5404477145687827,,,,0.23321866160085936,,1.2687129885191077,,,,,,,,,,2.5404477145687827,,1.2687129885191077,,55340.2825238,60435.03338042,,,15,4,0.18382302672969514,,0.09180218914304483,,,,0.034034128415477705,,11.0,1
140819.70-020238.5,4.458280634632809,1.2417503566485313,-6.056060665396819,1.6867748146502695,0.41311211583577134,0.11506276953270989,0.27995070763593827,0.07904037063888342,4.66268506803889,1.3326219725574435,-5.293445357887098,1.5128968591094454,0.4066429693100517,0.11622087873854604,0.38611579441757615,0.11389137740081821,5.117617931488904,0.7268034230287669,0.3330332510267572,0.0693156296173303,55217.87499525,60491.38925029,55217.87499525,60491.38925029,25,25,1.4756601950547765,0.06821465943962807,0.09266175678279076,1.0531632613564517,0.07682009387405202,0.08721218855149582,0.10468702936816898,0.10612466466372728,4.0,5
131012.82+161926.0,4.142409293606771,1.6677876386033903,-3.1035460352663233,1.2495278343070186,0.3232275267953233,0.1301355890828009,0.37832548922475895,0.15914739765731784,4.742149881848672,1.4726454503927706,-4.386585628795557,1.3622271606661611,0.26338808674250413,0.08179354876860107,0.475883572497297,0.15654089597935733,4.093672709879331,0.723152079268487,0.42710453086102795,0.11161647088928725,55203.2825513,60468.27876894,55203.2825513,60468.27876894,25,25,0.8543635996021866,0.10414781128503103,0.07802887254385504,0.5534716934235004,0.0600439861502997,0.05554191522934854,0.07261303503695493,0.05738799335497957,2.0,5
164721.34+334013.2,2.337486013509402,,,,0.21982851493182384,,1.4774212742429684,,,,,,,,,,2.337486013509402,,1.4774212742429684,,55248.7336941,60160.65730421,,,18,6,0.14879203295922763,,0.0940448471825432,,,,0.03185745725214566,,12.0,3
140509.09-000652.4,3.0115931739600876,1.5844370780366006,-2.4504420823879554,1.289208425124472,0.2514083011560453,0.13226907190589524,0.35269544456072743,0.19237610945931297,2.1893260759265045,1.0358178708143841,-8.107577442647079,3.8358715480751195,0.25487846719028906,0.12058855649894604,0.36646936387154494,0.17417411961539653,3.939734693730407,1.1168966047854356,0.3595824042161362,0.12975476044687148,55216.7828894,60490.07977155,55216.7828894,60490.015911635,25,25,0.7128198139025228,0.10259712031677481,0.08348016701919155,0.6954973384340777,0.03143706846999572,0.11641868700733701,0.03480818004727504,0.019237683622420176,4.0,6
013017.56+304844.1,3.9307812999241514,1.3365359668471677,-4.432787404595785,1.507227023732838,0.19489575648307944,0.0662680440477696,0.8895736101062482,0.3512236631588153,1.6562376227542328,,,,0.2185570632283034,,1.0150084572705855,,3.3399354424247227,,0.9522910336884169,,55214.5058215,60311.445421045,55214.5058215,59944.0278162,24,21,0.21908895932715633,0.043966862990320085,0.049581938452500564,0.21532536173739433,,0.13195996771577675,0.02976605672546026,0.05803660020045093,17.0,17
115020.66+513126.0,3.241852546488219,1.2202547575588547,-4.635848168359879,1.7449639370210026,0.2700588798335386,0.10165194999225673,1.071713207567615,0.47340851324887173,,,,,,,,,3.938850357424049,1.0646502729592542,1.071713207567615,0.47340851324887173,57515.86881081,60430.28481924,,,15,8,0.25198801127632875,0.05825447038509956,0.08330387516424323,,,,0.06695188255451595,,7.0,6
140555.78+045003.9,3.7436416465852753,1.360440113973562,-4.058646413658962,1.474912908561376,0.13210992946981098,0.048008774469342076,0.5568966327351654,0.21632186986319807,1.8004295879512233,1.0283390073797765,-7.509543769470783,4.289174560033826,0.35201526613209544,0.20105814288951457,1.5355571884409804,0.9315653643391262,4.278065354416561,1.2114212962489959,1.0462269105880728,0.47817600823791845,55215.4917403,60488.86662373,55215.4917403,60488.131948355,25,22,0.2372252258394179,0.03255024360466791,0.035289149427620486,0.22924269365017222,0.04687571934305443,0.1955173745687366,0.02619877114708291,0.03888685034858835,14.0,18
163400.72+334456.5,4.150432002217314,,,,0.1910836005170583,,1.0333411251967517,,,,,,,,,,4.150432002217314,,1.0333411251967517,,55244.3669045,60358.1470541,,,16,3,0.18491821902537298,,0.04603944852366559,,,,0.03511468509200974,,13.0,0
160836.53+545121.6,2.561555015790429,1.1881977947700892,-3.9916562566031777,1.851561700740047,0.20901976590469223,0.09695549124666336,0.6315498948732429,0.30952196956375927,3.8710835987310497,,,,0.15351286531709074,,0.7809973912817132,,3.474764957041552,,0.7062736430774781,,55215.746226250005,60488.365740645,55215.7131182,60487.790619145,25,24,0.33096318691755017,0.05236416977512087,0.0815987806688564,0.19656002315853727,,0.03965630330675696,0.02652654199943766,0.03246604354354171,0.0,14
111938.02+513315.5,37.06002553718983,1.1837679871732913,-58.50157216280335,1.8686519321509891,6.498099923538904,0.2075617206258906,2.090283366030246,0.10017988283448201,41.16635302845448,1.5419609077612393,-35.07308596060471,1.3137264656021534,3.802171570151767,0.14241727756944575,1.571579068814762,0.09178388506011625,42.950259172263095,0.7498619605665483,1.830931217422504,0.06793432578869679,55327.6460382,60424.95750628,55327.6460382,60424.95750628,23,23,3.108717233816842,0.11107564606050957,0.17533986632087029,2.4193320244582104,0.10840710094408279,0.09236114667538509,0.9157490225236673,0.5532272320251592,5.0,3
082012.50+352053.8,15.761098367297143,1.0878235964715048,-36.80730074540844,2.540422586052606,1.1825522232614771,0.08161919826557615,0.8399256016930992,0.06105760460577373,12.327367096037856,2.1900478178630465,-6.326878964350466,1.1240167800480985,0.6788470598274321,0.12060219432547409,0.5848931924611142,0.1171369893178649,17.805661293273474,0.9252307232226861,0.7124093970771066,0.0660475308899746,55299.7238524,60397.260217,55299.7238524,60397.260217,23,23,1.4079249648751277,0.03212819737695641,0.07502981046772517,1.1606342295949432,0.10729572410859678,0.05506829272940372,0.12332887035454032,0.08935471789865779,4.0,2
022214.03-052931.7,8.515294785949301,2.159445657904433,-4.449067993073543,1.1282663490660574,0.4398068452567936,0.11153330638342089,0.6935570065612828,0.20645656248228209,4.6888584312769295,,,,0.24941215199068567,,0.8706072035300212,,5.8844070700999245,,0.782082105045652,,55213.5063414,60513.98306405,55213.5063414,60513.951229344995,25,25,0.6341322214267504,0.09885370282978356,0.051649045196004106,0.28648068954564443,,0.05319251063904751,0.10425377994042184,0.06805403134531296,1.0,8
142758.30+532230.6,1.4832104859900284,1.321092134868766,-1.7180735955356696,1.5302841610325117,0.0952934960024221,0.0848776955543951,0.2664917180660253,0.24093588347956865,1.9302838378774656,1.2057127097167362,-2.86560376487885,1.7899413612278758,0.10517378162974383,0.0656946728515294,0.4046460943893055,0.2591321536558549,1.9992929210705035,0.7392854344452261,0.3355689062276654,0.17691775844046995,55363.602182849994,60460.73297911,55363.602182849994,60460.764558630006,24,24,0.35758520637707936,0.05546531664885462,0.06424812722303175,0.25991547450488256,0.03670213688255337,0.05448617429517133,0.016130956608599145,0.016508182525328957,0.0,4
161315.68+545443.3,2.511612813862151,1.5318545368666412,-2.164396787919147,1.3200844576259207,0.10809660353179129,0.06592906025408474,0.15009489377687582,0.09213402074349493,1.7330153905119567,1.0318313941108705,-6.814449172141612,4.057299564611129,0.1520569330094722,0.090534174151239,0.4431092677455604,0.2653944516769108,3.3058685411087163,1.162313347387734,0.29660208076121813,0.14046609266941512,55216.9703316,60490.474073620004,55216.9703316,60490.02705403,25,25,0.7201884142206912,0.04994306225879935,0.04303872114968599,0.3431589995467787,0.022313899358307854,0.08774124790925976,0.017732284422423916,0.01022265478771256,1.0,1
160809.66+554011.5,8.594328082083207,1.4072579376757146,-8.679922269072181,1.4212733555081156,0.4054792577017827,0.06639424263465836,0.8222133106773295,0.15553669061752845,3.9662675065285704,1.347283910759266,-4.392956060214645,1.4922238630797129,0.21600518323991869,0.07337384771468973,0.6493539395019956,0.24055578355964388,6.40836847947465,0.7089736793405983,0.7357836250896626,0.1432294899211114,55214.0588635,60486.288923685,55214.0588635,60486.768223455,25,25,0.4931557935589169,0.04671461853368941,0.04717986721348172,0.3326462967262168,0.04917080441486693,0.054460568502847834,0.11143746433426838,0.05607503842841538,0.0,1
121559.09+532335.4,15.251243010244307,1.377101389137367,-16.108396910013997,1.4544975610614836,1.0064264774687925,0.09087464538175369,0.6353345018038988,0.06260118726161887,16.13945667034629,1.7912004631928338,-10.860507743200076,1.2053284628764358,0.7008759028013277,0.07778509942314542,0.7401866146601381,0.09640095051785127,14.589901083451167,0.7362568842572953,0.6877605582320185,0.05747184507937231,55336.5115435,60433.01214412,55336.5115435,60433.01214412,23,23,1.5840891288152241,0.06247837591108363,0.06598980009647559,0.9468908095874441,0.06453435874028601,0.04342623900648879,0.13898205296449584,0.09459416289477929,0.0,0
161433.85+544050.2,34.822978352757985,1.4613411143734245,-32.679012884829355,1.3713699219514868,2.021481436147351,0.08483116822058955,0.9832492444141369,0.05077168373849305,21.499581556523676,3.235115076769347,-6.987912457040549,1.0514949272608796,1.4338171983275958,0.21575134490156148,1.0719431963172639,0.23033984207482036,23.99737131278789,0.9870342084176682,1.0275962203657003,0.11793452284710226,55217.7312304,60490.601793395,55217.7312304,60490.601793395,25,25,2.0559196436014946,0.0618587055634654,0.05805021660323462,1.3375869199539447,0.20518534070686278,0.06669046997766004,0.628721718444107,0.36256499709446777,2.0,0
160749.75+544056.0,8.318773578704285,1.5275805280292027,-7.203812892434847,1.3228397428943157,0.5972074266374044,0.10966549666180755,1.0892946627203615,0.25911680288978817,5.023245508846047,,,,0.328524530065801,,1.201910989142504,,6.84861065999506,,1.1456028259314328,,55215.7793343,60488.652887355,55215.7793343,60488.94067076,25,25,0.5482514943623814,0.08290157386855057,0.07179032113173878,0.27333515795556945,,0.06540085080198887,0.08431281477659214,0.05336888549508839,0.0,0
165451.35+353931.9,3.2651255395383534,,,,0.143948079908534,,0.6811236986571417,,3.665748959230031,,,,0.15275588793984354,,0.8505553751455031,,3.465437249384192,,0.7658395369013224,,55250.6520399,60363.6208113,55250.6520399,60363.29928267,23,23,0.21133911533592573,,0.0440865376125435,0.17959546480287877,,0.0416711263206439,0.02377047442275254,0.019248022523277952,2.0,15
121532.90+560919.0,2.837012400399098,,,,0.12277999466121642,,0.5677378876947199,,1.3776432531679534,,,,0.0755002175023067,,0.3985226347052162,,2.107327826783526,,0.48313026119996805,,55333.2044554,60430.47837294,55333.2044554,59908.34768744,23,10,0.21626175973521927,,0.04327791963261926,0.1894502618606684,,0.05480389594961577,0.023918734151037346,0.019805474328906975,9.0,7
123038.00+324627.0,2.362206752478295,,,,0.237343461067349,,1.3495005230007353,,,,,,,,,,2.362206752478295,,1.3495005230007353,,55355.12989835,60452.242281325,,,10,3,0.17587504193002795,,0.10047531225551766,,,,0.05224015060080564,,7.0,0
121357.17+574652.1,2.950822787569105,,,,0.16567984953624743,,0.9787916550449048,,,,,,,,,,2.950822787569105,,0.9787916550449048,,55331.45158675,60428.906257665,,,16,5,0.1692697814517497,,0.056147000841326324,,,,0.0357152965757396,,13.0,1
100104.86+011421.2,1.2948785349050287,1.1372441026620597,-2.3908653718794564,2.0998089559251714,0.08693464438436133,0.07635149473721832,0.3689886304715585,0.32903457815395276,2.17988475066611,1.1892837451533964,-3.3863032457242856,1.847471709258694,0.24128203508050036,0.1316366850270805,1.032356082656185,0.6451933473256309,2.31298297579372,0.8112517081422895,0.7006723565638717,0.36212505058826083,55333.226293750005,60430.53083604,55333.226293750005,59699.26466273,20,12,0.23560250155475243,0.03636116253422589,0.06713729669689632,0.2337197786055538,0.07125234143904714,0.11068568418893315,0.020556340045056853,0.028349575722836334,14.0,10
120753.37+543807.8,5.962959676386434,1.4570098952101906,-5.627242330920095,1.374979574549935,0.31975755747359025,0.07813065165478236,0.7616662256438408,0.21275484706146106,2.6482347958840786,1.2660937608437457,-3.410359830101561,1.630457884563166,0.22345012070124665,0.10682919963113953,0.6687831361197266,0.3455909244736432,4.412199158323042,0.7191502359448088,0.7152246808817837,0.2029148294400221,55333.36942155,60430.73470418,55333.36942155,60430.73470418,23,23,0.41981322882381633,0.05682313621302809,0.05362396776551137,0.33411446645874193,0.06552098072730123,0.08437700503313972,0.04261670469627654,0.042593962441018596,4.0,5
125749.33+281312.1,3.7953024549186636,1.2549665885036212,-5.005352859954121,1.6550856427193719,0.34808656186926307,0.11509939200942695,0.7330059301705091,0.26508485250449193,1.8882396610958987,,,,0.1739445195373951,,0.642858671602256,,3.562964991989561,,0.6879323008863825,,55363.1667518,60301.07666145,55363.1667518,60300.94754064,22,18,0.4748755058343013,0.06954286173391852,0.0917151046600113,0.2705797202732867,,0.09211993748528774,0.07347468290441467,0.03001385219556363,15.0,12
123152.87+552625.9,5.6821767416905065,1.2463845327508665,-7.6377593003103,1.6753412450082752,0.3794820041624385,0.08323931513341956,0.9116154090920444,0.22764900276558667,5.186536788862242,1.2270970204263791,-7.292932202096839,1.7254549113740645,0.28486052569180903,0.06739593615997298,1.077801046183773,0.3006604165336842,6.449851258239972,0.7434381463608225,0.9947082276379087,0.188560835362473,55338.23206785,60433.87880663,55338.23206785,60434.07134167,23,23,0.41627423185002654,0.049684991270544654,0.06678461818657522,0.26429787454783954,0.03905980719386187,0.054923070497355564,0.06378487256038567,0.03960744360654139,1.0,4
163004.09+325921.9,1.5952719282763754,,,,0.10967007271007134,,0.3431655547773668,,1.5351096983295118,1.281186417208461,-1.9167340494430354,1.5996860890265003,0.07973789985623586,0.06654841301810953,0.27174992350219307,0.23004886962530868,1.6823718920163075,,0.3074577391397799,,55243.5730795,60519.183543574996,55243.5730795,60519.43866478,24,24,0.31958356887310924,,0.06874694575022408,0.2934238171205681,0.04160092000212867,0.05194280248701816,0.027482003288130025,0.01452502323289212,0.0,5
115211.18+000644.6,7.145446826912289,1.2249371043626869,-10.10043254012711,1.7315074743702705,0.4223360259719027,0.07240066034409486,0.8376807351661139,0.1595251907990352,6.212337596533979,1.2785612401969757,-7.7976610293098805,1.604836665964912,0.31386579520281166,0.06459672130404027,0.7799171467296242,0.17846582356490373,7.813969498220814,0.7377672656741064,0.8087989409478691,0.11968535486868051,55360.6471213,60457.80840925,55360.6471213,60457.80840925,24,24,0.5041730199133116,0.04181365741457521,0.059105614554604946,0.40243479261729875,0.04025127458388504,0.05052297791702842,0.07469220124932896,0.05494904343018292,2.0,4
