Unnamed: 0,ra_sdss,dec_sdss,z_sdss,sdss_name,sdss_PLATE,sdss_MJD,sdss_FIBERID,ra_desi,dec_desi,z_desi,desi_name,MJD_desi,mag,difference
20914,183.960484,1.013244,1.519673,121550.51+010047.6,288,52000,327,183.96048500070123,1.0132378287542954,1.5201264142615611,39627811970879259,59312.19257061,19.42328453063965,0.01813782875429537
20209,216.0990102226776,0.2475196392948534,2.188,142423.76+001451.0,4028,55621,732,216.0990238147252,0.2475083647339872,2.1794240507921776,39627794392549697,59338.30187842,19.46243667602539,0.22129163526601278
20799,183.28818431394347,0.2473347925887121,2.354,121309.16+001450.4,3845,55323,940,183.28820287795432,0.2473394794799584,2.346759673976787,39627793843094219,59348.25860594,0.0,0.2214605205200416
8529,216.7908999189428,0.2472888450360378,2.902,142709.81+001450.2,4028,55621,888,216.79089397065732,0.2472884447858632,2.899707630907689,39627794405131259,59346.28159295,18.57535171508789,0.2215115552141368
8521,215.221308,0.247255,1.4971,142053.11+001450.1,304,51957,500,215.22131169869115,0.2472547566760333,1.4974617322377857,39627794375775776,59346.25856128,18.97037696838379,0.2215452433239667
20882,182.62692933892143,0.2470629381790681,2.206,121030.46+001449.4,3845,55323,730,182.6269357495929,0.2470736404629484,2.2035995458120485,39627793830513418,59310.21218787,19.788198471069336,0.22172635953705158
21103,150.28196699999995,1.410893,1.632648,100107.67+012439.2,500,51994,62,150.2819663352664,1.4108878863166832,1.631039218770222,39627823488434894,59311.13373053,19.68491172790528,0.0078121136833169125
21119,150.4739271728065,1.4272754199069433,2.54,100153.74+012538.1,4737,55630,89,150.47393320541912,1.4272688616167362,2.534885849451164,39627823488439052,59311.13373069,0.0,0.00856886161673609
16135,218.127392,1.409759,1.542147,143230.57+012435.1,535,51999,54,218.12738416058983,1.4097726988904082,1.5410751635631346,39627824625093681,59319.36007529,17.752761840820312,0.008927301109591834
2911,150.81796879723626,1.4088470996198172,0.807,100316.31+012431.8,3829,55300,704,150.81794538733718,1.4088477728770723,0.8099990732804924,39627823496824326,59198.43399897,20.448793411254886,0.00985222712292777
16537,178.974472,1.4076879999999998,1.010598,115553.87+012427.6,515,52051,43,178.97446365138157,1.4076918440085138,1.0094110925725082,39627823966589190,59322.12975463,18.320810317993164,0.011008155991486301
2580,39.55121448240168,0.7778928751068603,1.999,023812.29+004640.4,6781,56575,858,39.55119539526409,0.7778717865428724,1.9993303800501832,39627803510966075,59220.10123123,20.909460067749023,0.08997178654287241
2856,150.26927140713155,0.7801137928193403,2.58,100104.62+004648.4,3829,55300,584,150.26926589787152,0.7800669813362934,2.5728706415196347,39627805369041306,59198.43399897,0.0,0.09216698133629342
2745,184.44512759276583,0.7808944592110244,2.441,121746.83+004651.2,3846,55327,712,184.44510001506544,0.7808725117978919,2.4409505233206965,39627805939469967,59251.44368229,21.076520919799805,0.0929725117978919
20270,219.11581112529825,0.7821483355960258,2.158,143627.79+004655.7,4025,55350,832,219.11578883372,0.7821348794866783,2.155315812600988,39627806522477187,59311.36066938,20.270946502685547,0.0942348794866783
231,38.73804348755578,0.8189085958791825,0.92,023457.13+004908.0,3745,55234,672,38.73803667605973,0.8188916078019627,0.9165624022203714,39627803494194850,59220.10123123,0.0,0.13099160780196273
2759,180.45997471433068,0.242567571421753,2.175,120150.39+001433.2,3844,55321,580,180.4599986720306,0.242553174350792,2.176745416410398,39627793792766899,59263.43204666,20.500268936157227,0.278946825649208
1564,221.2825596563977,0.2412503465535589,0.61,144507.81+001428.5,4022,55352,765,221.2825563896689,0.2412614911643825,0.6099798509801394,39627794480628480,59311.36066943,0.0,0.28023850883561746
20470,212.907062,0.239229,1.032262,141137.69+001421.2,302,51688,581,212.90704397566984,0.2392391115025044,1.0316081197659623,39627794338024469,59339.29264018,19.918853759765625,0.28226088849749553
8566,153.5682691520716,0.2386392982172639,0.351,101416.38+001419.1,3831,55543,518,153.56824749833868,0.2386283265831694,0.3505058227757969,39627793343972892,59295.18268725,20.37824249267578,0.28287167341683056
16384,184.230804,0.237589,1.881065,121655.39+001415.3,287,52023,593,184.23078528600377,0.2375968928126307,1.8765967786736164,39627793855681047,59322.26793371,18.97153854370117,0.2839031071873693
20789,184.74367952646747,0.2363709778039023,2.158,121858.48+001410.9,3846,55327,769,184.74367477483145,0.2363877737196148,2.1586184233070664,39627793864069774,59314.19499712,0.0,0.1244122262803852
1476,37.58723801907746,0.2320987204958369,0.33378336,023020.93+001355.5,6781,56274,507,37.58724725566936,0.2321001539793324,0.3346821827314051,39627791397817716,59220.1012312,19.527612686157227,0.1286998460206676
2519,37.14996902868245,0.2241116497448456,1.104,022835.99+001326.8,7828,57039,732,37.14999538457176,0.2241570187262568,1.1058744479930671,39627791389431017,59220.1012312,0.0,0.13664298127374322
21005,177.99147169643658,0.2241208396989844,3.161,115157.95+001326.8,3842,55565,155,177.99149573169038,0.2241069060433884,3.1521717661903925,39627793750823867,59314.14272977,0.0,0.1366930939566116
20826,183.985149056562,0.2218845721183365,2.309,121556.43+001318.7,3846,55327,610,183.98513383003785,0.2218870216437004,2.3067251321485585,39627793851487357,59310.21218794,20.66778945922852,0.13891297835629962
