Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 NFD,W1 NFD Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 NFD,W2 NFD Unc,Mean Z Score,Mean Z Score Unc,Mean NFD,Mean NFD Unc,W1 First mjd,W1 Last mjd,W2 First mjd,W2 Last mjd,W1 Epochs,W2 Epochs,W1 Min Flux,W1 Min Flux Unc,W1 Max Flux Unc,W2 Min Flux,W2 Min Flux Unc,W2 Max Flux Unc,W1 median_abs_dev of Flux,W2 median_abs_dev of Flux,W1 Mean Unc Counter,W2 Mean Unc Counter,W1 min mjd,W1 max mjd,W2 min mjd,W2 max mjd,Redshift
113143.20+331538.9,2.67429357262831,1.088751860643165,-6.21122014634987,2.5286967595545367,0.2628448622896019,0.1070087576799014,0.5617201748750928,0.2342605078412627,3.900989967035216,1.3243508083081117,-4.492793970343547,1.5252629144053813,0.1705146129874873,0.0578881687588521,0.4927949865161741,0.1758146160232993,4.319824414089236,0.8536692837891877,0.5272575806956334,0.1464485957097801,55342.5935769,60437.56250367,55342.5935769,60437.56250367,23,23,0.4679284705201297,0.0423177501515651,0.098285717387144,0.3460153160098978,0.0379529117322174,0.0437106002395283,0.0341732683742583,0.0284449318335944,5,3.0,190.1791391000006,3268.007946225007,190.1791391000006,4572.143810059999,0.58
164721.34+334013.2,2.337486013509402,,,,0.2198285149318238,,1.4774212742429684,,,,,,,,,,2.337486013509402,,1.4774212742429684,,55248.7336941,60160.65730421,,,18,6,0.1487920329592276,,0.0940448471825432,,,,0.0318574572521456,,12,3.0,181.24599839999428,3653.0717457799983,,,2.479
105531.27+314458.4,2.1350060630172685,1.519321667731854,-1.8665476454023824,1.3282802005282996,0.1187473454972571,0.0845034672850782,0.5965464128914716,0.4653643977969245,,,,,,,,,2.0007768542098257,1.009042444740929,0.5965464128914716,0.4653643977969245,56797.81156725,60272.53102994,,,10,1,0.1990580161595248,0.0636187057907423,0.0556192076239067,,,,0.0329991407706953,,9,,3269.083686689999,718.3153577500052,,,2.4815599918365483
112843.94+530928.2,1.6389697014687494,1.2073450075018783,-2.4226407859910952,1.7846353445799474,0.1061801306051422,0.0782174621453551,0.4476329396945986,0.3399628810964238,1.1762496346694595,1.0408642536414496,-4.073058581613203,3.6042528351390986,0.2595133928301981,0.2296436113360163,1.3129989338477257,1.2365680373813897,2.3277296759356267,1.081568368573518,0.8803159367711622,0.6412244676391885,55328.0102886,60425.21466532,55328.0102886,60425.18257614,23,22,0.2372035683468347,0.04382826014452,0.0647846818095476,0.1976493553347356,0.0637146232076567,0.2206278201337121,0.0103693044295238,0.0204076360781017,8,11.0,5097.204376720008,1823.574509360005,3634.602731560008,5097.172287540001,0.997206
023516.79-022753.8,3.087562801440398,1.2227400266039157,-4.3880577163905645,1.73776345743505,0.2913097942936252,0.1153648260882004,1.2852130181584152,0.633046112735849,1.8884390273505696,,,,0.2245779715890699,,1.0248700687120864,,3.121353181727178,,1.1550415434352508,,55216.980519,60519.46355944,55216.980519,60313.50409616,25,16,0.2266626544999083,0.06638695594306,0.0943494312594142,0.2191282372713725,,0.1189225430826574,0.0312351253737219,0.0374161613625044,12,12.0,2745.729515999992,5302.483040439998,188.1871334499956,2548.8603847399936,0.9970495700836182
112934.31+534311.3,4.685308202053225,2.9428497009412604,-1.6928304045673426,1.0632695299835655,0.1765831342037011,0.1109121537522131,0.5859465691649555,0.4202182997641023,3.907749271348665,1.6526036039893155,-2.9700638046317582,1.2560524759355065,0.1884363822863336,0.0796905386874085,0.905460383224703,0.4720471355372707,3.313987920650248,0.9387382805508055,0.7457034761948292,0.3159952205435928,55327.6795918,60425.310996755,55327.6795918,60267.4219737,22,21,0.3013638845182649,0.1043123597776072,0.0376886912426204,0.2081111286340735,0.0634452303659169,0.0482212059171594,0.0359687207485757,0.0206023091808019,6,11.0,2182.5868565700075,4365.88389487,2182.816192420003,4730.127033429999,0.998
121937.95+313025.6,1.8791400281333264,1.125442015702433,-3.6392593039006575,2.1796009160181606,0.1072831643297489,0.0642533174252841,0.4241815859517499,0.2588142970732397,3.165161057314765,1.5767618633605625,-2.5963330606186696,1.293393568426749,0.1793333300061476,0.0893369880593181,0.829784965735344,0.4911236618830981,2.819973362491855,0.7975088079612159,0.626983275843547,0.2775730947115457,55353.4095672,60451.12062471,55353.4095672,60450.60859813,24,21,0.2529180140836011,0.0294793954953305,0.0570916284702425,0.2161202448964894,0.0690717738514699,0.0566585165047775,0.0214732507577758,0.0333233246673784,9,15.0,2903.2381515400048,2016.1442252499985,3270.7657995700065,1287.562840000006,0.997
155043.59+431258.6,2.800725355936363,1.7002153867253988,-2.036833336843741,1.2364851741555951,0.0932664470115983,0.0566185641652511,0.3918732903402622,0.2495528744674398,1.933682632703952,1.0691454928642403,-5.112198913313257,2.8265674699427974,0.200159350256888,0.1106693847079456,0.8501208117913424,0.4908361604122538,2.970860059699328,0.9203322665692244,0.6209970510658023,0.2753165330683963,56687.35086851,60497.27385069,56865.256002565,60335.71758843,22,19,0.2380015410864452,0.0457899256284381,0.0333008185946946,0.2354481239379611,0.0391532789805244,0.1035119966801359,0.0151505249968688,0.022791697636957,2,17.0,362.7319746699941,1457.5303083799954,725.6992478100001,362.009330339999,0.9972965717315674
154600.61+424039.4,2.4253749976179506,,,,0.1590630197848944,,1.0379817324379712,,,,,,,,,,2.4253749976179506,,1.0379817324379712,,55222.0344948,60335.20199661,,,17,7,0.1532426003406566,,0.065582856235063,,,,0.0284241907066737,,13,3.0,365.8198806,3289.567151180003,,,2.242
082811.85+321357.5,4.173327336462033,1.466842988469739,-3.888895523285176,1.36687076553601,0.1454974682681721,0.0511395162571159,0.5848918003446287,0.2236083638206585,1.604690371113335,1.5907916171606196,-1.297053359399561,1.2858191513365254,0.1069975344610083,0.106070793432464,0.4002011578117232,0.4155069598817302,2.740991647565026,0.7160618383593048,0.4925464790781759,0.2359272843911391,55302.1049508,60399.50875198,55302.1049508,60399.605146825,22,21,0.2487596307256186,0.0374135708704413,0.0348636607047264,0.2673593825816613,0.0824927777146656,0.0666779937034042,0.0315966643341203,0.0254612814873574,8,17.0,4208.646056060003,1655.9088104300026,4208.972805019999,5097.500196025001,2.236
160836.53+545121.6,2.561555015790429,1.1881977947700892,-3.9916562566031777,1.851561700740047,0.2090197659046922,0.0969554912466633,0.6315498948732429,0.3095219695637592,3.8710835987310497,,,,0.1535128653170907,,0.7809973912817132,,3.474764957041552,,0.7062736430774781,,55215.746226250005,60488.365740645,55215.7131182,60487.790619145,25,24,0.3309631869175501,0.0523641697751208,0.0815987806688564,0.1965600231585372,,0.0396563033067569,0.0265265419994376,0.0324660435435417,0,14.0,5111.555336630001,2921.0501072899933,175.90453700000216,4541.283031479994,0.10866224
111938.02+513315.5,37.06002553718983,1.1837679871732911,-58.50157216280335,1.868651932150989,6.498099923538904,0.2075617206258906,2.090283366030246,0.100179882834482,41.16635302845448,1.5419609077612393,-35.07308596060471,1.3137264656021534,3.802171570151767,0.1424172775694457,1.571579068814762,0.0917838850601162,42.950259172263095,0.7498619605665483,1.830931217422504,0.0679343257886967,55327.6460382,60424.95750628,55327.6460382,60424.95750628,23,23,3.108717233816842,0.1110756460605095,0.1753398663208702,2.4193320244582104,0.1084071009440827,0.092361146675385,0.9157490225236672,0.5532272320251592,5,3.0,2017.249302610005,190.6408152000004,2017.249302610005,190.6408152000004,0.10716733
082012.50+352053.8,15.761098367297144,1.0878235964715048,-36.80730074540844,2.540422586052606,1.1825522232614771,0.0816191982655761,0.8399256016930992,0.0610576046057737,12.327367096037856,2.1900478178630465,-6.326878964350466,1.1240167800480985,0.6788470598274321,0.120602194325474,0.5848931924611142,0.1171369893178649,17.805661293273474,0.925230723222686,0.7124093970771066,0.0660475308899746,55299.7238524,60397.260217,55299.7238524,60397.260217,23,23,1.4079249648751275,0.0321281973769564,0.0750298104677251,1.1606342295949432,0.1072957241085967,0.0550682927294037,0.1233288703545403,0.0893547178986577,4,2.0,4730.395291140005,0.0,2906.5961866200014,0.0,0.14358677
022214.03-052931.7,8.515294785949301,2.159445657904433,-4.449067993073543,1.1282663490660574,0.4398068452567936,0.1115333063834208,0.6935570065612828,0.206456562482282,4.6888584312769295,,,,0.2494121519906856,,0.8706072035300212,,5.8844070700999245,,0.782082105045652,,55213.5063414,60513.98306405,55213.5063414,60513.951229345,25,25,0.6341322214267504,0.0988537028297835,0.0516490451960041,0.2864806895456444,,0.0531925106390475,0.1042537799404218,0.0680540313453129,1,8.0,2909.0949710999994,3634.1156119699954,0.0,4001.1487402950006,0.14928433
142758.30+532230.6,1.4832104859900284,1.321092134868766,-1.7180735955356696,1.5302841610325115,0.0952934960024221,0.0848776955543951,0.2664917180660253,0.2409358834795686,1.9302838378774656,1.2057127097167362,-2.86560376487885,1.7899413612278758,0.1051737816297438,0.0656946728515294,0.4046460943893055,0.2591321536558549,1.9992929210705035,0.7392854344452261,0.3355689062276654,0.1769177584404699,55363.60218285,60460.73297911,55363.60218285,60460.764558630006,24,24,0.3575852063770793,0.0554653166488546,0.0642481272230317,0.2599154745048825,0.0367021368825533,0.0544861742951713,0.0161309566085991,0.0165081825253289,0,4.0,2015.4208191900036,4206.634372515007,4206.176974100003,4732.969880225006,0.08977942
161315.68+545443.3,2.511612813862151,1.5318545368666412,-2.164396787919147,1.3200844576259207,0.1080966035317912,0.0659290602540847,0.1500948937768758,0.0921340207434949,0.7857129756614202,1.0300943555799649,-3.1788006230972936,4.167507322391009,0.0709314371839193,0.092993338966844,0.2067013753904189,0.2713251010301326,2.160130800135003,1.186339247458458,0.1783981345836474,0.1432707124880853,55216.9703316,60490.47407362,55216.9703316,60328.88023724,25,24,0.7201884142206912,0.0499430622587993,0.0430387211496859,0.3431589995467787,0.0223138993583078,0.0902765251193778,0.0177322844224239,0.0091866709471201,1,1.0,5111.909905640001,2189.783926349999,4541.917867099997,4178.413677839999,0.22943264
160809.66+554011.5,8.594328082083207,1.4072579376757146,-8.679922269072181,1.4212733555081156,0.4054792577017827,0.0663942426346583,0.8222133106773295,0.1555366906175284,3.9662675065285695,1.347283910759266,-4.392956060214645,1.4922238630797129,0.2160051832399186,0.0733738477146897,0.6493539395019956,0.2405557835596438,6.40836847947465,0.7089736793405983,0.7357836250896626,0.1432294899211114,55214.0588635,60486.288923685,55214.0588635,60486.768223455,25,25,0.4931557935589169,0.0467146185336894,0.0471798672134817,0.3326462967262168,0.0491708044148669,0.0544605685028478,0.1114374643342683,0.0560750384284153,0,1.0,5272.230060185,3081.923651609999,5111.983898580002,2920.740167065,0.23133169
121559.09+532335.4,15.251243010244307,1.377101389137367,-16.108396910013997,1.4544975610614836,1.0064264774687923,0.0908746453817536,0.6353345018038988,0.0626011872616188,16.13945667034629,1.7912004631928338,-10.860507743200076,1.2053284628764358,0.7008759028013277,0.0777850994231454,0.7401866146601381,0.0964009505178512,14.589901083451169,0.7362568842572953,0.6877605582320185,0.0574718450793723,55336.5115435,60433.01214412,55336.5115435,60433.01214412,23,23,1.584089128815224,0.0624783759110836,0.0659898000964755,0.946890809587444,0.064534358740286,0.0434262390064887,0.1389820529644958,0.0945941628947792,0,0.0,2905.4807203100063,4574.149683670003,3269.776673145003,4365.211824595004,0.23258555
161433.85+544050.2,34.822978352757985,1.4613411143734245,-32.679012884829355,1.3713699219514868,2.021481436147351,0.0848311682205895,0.9832492444141367,0.050771683738493,21.49958155652368,3.235115076769347,-6.987912457040549,1.0514949272608796,1.4338171983275958,0.2157513449015614,1.071943196317264,0.2303398420748203,23.99737131278789,0.9870342084176682,1.0275962203657003,0.1179345228471022,55217.7312304,60490.601793395,55217.7312304,60490.601793395,25,25,2.0559196436014946,0.0618587055634654,0.0580502166032346,1.3375869199539447,0.2051853407068627,0.06669046997766,0.628721718444107,0.3625649970944677,2,0.0,5272.870562994998,3285.721608394997,5272.870562994998,3285.721608394997,0.23275383
160749.75+544056.0,8.318773578704285,1.5275805280292027,-7.203812892434847,1.3228397428943155,0.5972074266374044,0.1096654966618075,1.0892946627203617,0.2591168028897881,5.023245508846047,,,,0.328524530065801,,1.201910989142504,,6.84861065999506,,1.1456028259314328,,55215.7793343,60488.652887355,55215.7793343,60488.94067076,25,25,0.5482514943623814,0.0829015738685505,0.0717903211317387,0.2733351579555694,,0.0654008508019888,0.0843128147765921,0.0533688854950883,0,0.0,363.1453323000024,4380.68593539,363.1453323000024,4541.673512419999,0.23319972
165451.35+353931.9,3.2651255395383534,,,,0.143948079908534,,0.6811236986571417,,3.665748959230031,,,,0.1527558879398435,,0.8505553751455031,,3.465437249384192,,0.7658395369013224,,55250.6520399,60363.6208113,55250.6520399,60363.29928267,23,23,0.2113391153359257,,0.0440865376125435,0.1795954648028787,,0.0416711263206439,0.0237704744227525,0.0192480225232779,2,15.0,0.0,5112.968771400003,0.0,2724.3082105950016,1.0195243358612058
121532.90+560919.0,2.837012400399098,,,,0.1227799946612164,,0.5677378876947199,,1.3776432531679534,,,,0.0755002175023067,,0.3985226347052162,,2.107327826783526,,0.483130261199968,,55333.2044554,60430.47837294,55333.2044554,59908.34768744,23,10,0.2162617597352192,,0.0432779196326192,0.1894502618606684,,0.0548038959496157,0.0239187341510373,0.0198054743289069,9,7.0,190.6359988999975,4939.515416714996,0.0,2906.268809039997,1.0194404125213623
123038.00+324627.0,2.362206752478295,,,,0.237343461067349,,1.3495005230007353,,,,,,,,,,2.362206752478295,,1.3495005230007353,,55355.12989835,60452.242281325,,,10,3,0.1758750419300279,,0.1004753122555176,,,,0.0522401506008056,,7,0.0,0.0,4937.811514579997,,,1.0183523893356323
100104.86+011421.2,1.294878534905029,1.1372441026620597,-2.3908653718794564,2.099808955925172,0.0869346443843613,0.0763514947372183,0.3689886304715585,0.3290345781539527,2.17988475066611,1.1892837451533964,-3.3863032457242856,1.847471709258694,0.2412820350805003,0.1316366850270805,1.032356082656185,0.6451933473256309,2.31298297579372,0.8112517081422895,0.7006723565638717,0.3621250505882608,55333.226293750005,60430.53083604,55333.226293750005,59699.26466273,20,12,0.2356025015547524,0.0363611625342258,0.0671372966968963,0.2337197786055538,0.0712523414390471,0.1106856841889331,0.0205563400450568,0.0283495757228363,14,10.0,2181.911724189995,4207.914419459994,1464.315954189995,2542.304563089994,1.021303
115118.98+520927.3,2.20696647102146,1.0948248037985224,-4.951775025438866,2.456460572403419,0.1273119534215512,0.063156502944716,0.4776279533867935,0.2413774538965496,2.6116545807184144,,,,0.2342063892555115,,1.3131002042873188,,3.256798692392913,,0.8953640788370562,,55332.574960950005,60429.739493835004,55332.574960950005,60429.57911169,23,19,0.2665504657313288,0.0257103670436376,0.0576864012630997,0.1783613988413217,,0.0896773987588687,0.0210683431077151,0.0388313440789087,2,15.0,3843.758892889993,1464.516957064996,190.4397697499953,3112.352727519996,1.0193299055099487
074217.52+392612.0,16.093723057418693,1.8890881231959933,-10.0416186645158,1.1786895107565354,1.707946017222188,0.2004794369011488,0.2404836840170889,0.0288096094099054,17.884353449811144,2.1480873054139447,-9.407243872590586,1.129902805732032,1.0992069833364937,0.1320256040316857,0.1748977613376783,0.0212571200408909,13.356734761084056,0.8234425572728685,0.2076907226773836,0.0179015274961674,55291.61993575,60388.03069131001,55291.61993575,60386.42228386,22,22,7.102128463321527,0.1700867234938505,0.1061249787341704,6.284854505451526,0.1168468680331757,0.0614619357876815,0.2016835991440748,0.1136769604176395,0,1.0,0.0,1823.8568550900015,191.5542574499996,1656.0035610600023,0.417
121510.81+562223.0,5.902616834319846,1.5617474205654898,-4.920462143900272,1.3018834318612635,0.442472094352597,0.1170717448589063,0.5177254100369019,0.1474168429338255,7.092603067529983,1.3605235405835945,-7.688377054024567,1.474806621953816,0.2747311641367093,0.0526997228776398,0.4295473248870914,0.085820761038981,6.4010147749436666,0.714144346072573,0.4736363674619966,0.0852891092195921,55333.0721515,60430.31773611,55333.0721515,60430.31773611,23,23,0.8546462773018211,0.0899249057125893,0.074962022230532,0.6395829940482662,0.0357333104511176,0.0387348849951059,0.0877815598679925,0.0329666657328908,1,1.0,190.43760589999877,4365.91020305,190.43760589999877,4001.785421820001,0.415554
123152.87+552625.9,5.6821767416905065,1.2463845327508665,-7.6377593003103,1.6753412450082752,0.3794820041624385,0.0832393151334195,0.9116154090920444,0.2276490027655866,5.186536788862242,1.2270970204263791,-7.292932202096839,1.7254549113740645,0.284860525691809,0.0673959361599729,1.077801046183773,0.3006604165336842,6.449851258239972,0.7434381463608225,0.9947082276379088,0.188560835362473,55338.23206785,60433.87880663,55338.23206785,60434.07134167,23,23,0.4162742318500265,0.0496849912705446,0.0667846181865752,0.2642978745478395,0.0390598071938618,0.0549230704973555,0.0637848725603856,0.0396074436065413,1,4.0,4364.339816710002,0.0,4937.169097360005,0.0,0.41099957
113933.38+511550.7,4.07415703266288,1.5763142728583657,-3.343556426396271,1.293640788703459,0.1146242209230395,0.0443487558303962,0.4585344135388689,0.188224476759264,1.632825805649872,,,,0.1480619424078811,,0.7052311760012508,,3.0168464215696744,,0.5818827947700599,,55331.35086255,60428.45548102,55331.35086255,60428.42339184,23,18,0.2499795381515528,0.0342821254691918,0.0281344631549758,0.2099480956690129,,0.0906783454153897,0.0204446043319386,0.0417445028227284,5,16.0,3112.5629644599976,1823.482516590004,0.0,4732.885446830005,0.41489303
120753.37+543807.8,5.962959676386434,1.4570098952101906,-5.627242330920095,1.374979574549935,0.3197575574735902,0.0781306516547823,0.7616662256438408,0.212754847061461,2.6482347958840786,1.2660937608437457,-3.410359830101561,1.630457884563166,0.2234501207012466,0.1068291996311395,0.6687831361197266,0.3455909244736432,4.412199158323042,0.7191502359448088,0.7152246808817837,0.2029148294400221,55333.36942155,60430.73470418,55333.36942155,60430.73470418,23,23,0.4198132288238163,0.056823136213028,0.0536239677655113,0.3341144664587419,0.0655209807273012,0.0843770050331397,0.0426167046962765,0.0425939624410185,4,5.0,3270.6947098149976,4733.011132400003,3112.5392789000034,4733.011132400003,0.41653734
