Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 NFD,W1 NFD Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 NFD,W2 NFD Unc,Mean Z Score,Mean Z Score Unc,Mean NFD,Mean NFD Unc,W1 First mjd,W1 Last mjd,W2 First mjd,W2 Last mjd,W1 Epochs,W2 Epochs,W1 Min Flux,W1 Min Flux Unc,W1 Max Flux Unc,W2 Min Flux,W2 Min Flux Unc,W2 Max Flux Unc,W1 median_abs_dev of Flux,W2 median_abs_dev of Flux,W1 Mean Unc Counter,W2 Mean Unc Counter,W1 min mjd,W1 max mjd,W2 min mjd,W2 max mjd
142027.77+512718.5,2.137814994249783,1.1192703181381058,-4.252171302889115,2.226258651830909,0.2290724793341547,0.11993274792751635,1.3746545131385883,0.8458593776908124,,,,,,,,,3.1949931485694494,1.2458926147462461,1.3746545131385883,0.8458593776908124,55364.5609701,60461.24474994,,,10,6,0.16664003729281784,0.053871884036871376,0.10715262076012448,,,,0.08368661936455234,,7,3.0,2546.01035882,2181.6463504700005,,
123539.09+570345.5,3.7342357700351947,1.329987579825887,-4.258691046949964,1.516777875732729,0.20093771334743338,0.0715660926434171,0.32068735082870414,0.11674108845388367,2.9731464859778574,1.5223281085647875,-2.5902627414374626,1.3262817013745016,0.17823080501605354,0.09125879453559119,0.40639004158153225,0.217631440778331,3.3890840111001195,0.7135294365130765,0.3635386962051182,0.12348271715978079,55336.2478294,60432.85258963,55336.2478294,60432.884742465,23,23,0.6265844687299958,0.04718297503439306,0.053809594712746156,0.4385707984438784,0.0688080024334306,0.059946862980561844,0.04540849191947727,0.028243934443410945,1,2.0,1463.8065328800003,4365.21532304,5096.636913064998,3269.9101205199986
132140.29+033310.1,2.733969959696672,1.1785245143054026,-4.383929713294684,1.8897678878237785,0.20141983554394113,0.08682546529598076,0.8206188775526272,0.38565436406131837,2.2414999575293226,,,,0.18422353359447002,,0.8967053880902766,,3.119799876840226,,0.8586621328214519,,55207.3207458,60475.63316946,55207.3207458,60111.29467691,25,10,0.24544869860250548,0.04594504216915621,0.07367302439793019,0.20544488305887504,,0.08218761413563849,0.04474120425561312,0.04788250741226158,12,5.0,3445.044288129997,2917.932891929995,174.36368739999307,4540.595396799996
094302.85+325837.3,6.120336149564635,1.4069566952915142,-6.183965220512271,1.4215838898111033,0.24243725695364393,0.0557320241116662,0.40140577590456616,0.09588411721407251,4.280677528151369,1.1797683947953648,-6.838339636768139,1.8846682384457774,0.26013247077073454,0.07169333953727558,1.0593000470281437,0.33490135481877803,5.855829633749104,0.7476737144537225,0.730352911466355,0.17417855880774696,55318.7770735,60413.39317356,55318.7770735,60413.23253681,23,23,0.6039705243585811,0.039204175364615124,0.03961175514369247,0.24557014936469956,0.03804029700017583,0.06076899487522808,0.04942751278669688,0.04635313325252216,4,11.0,4940.085107090003,1653.0099505799953,5094.455463309998,1462.0552748400005
113207.34+495311.0,3.1876807774703226,1.1674881354778983,-5.290594000834597,1.9376801370012475,0.17274138182332321,0.0632665338418332,0.4997389952750353,0.18901856423824454,1.9005445087200392,1.1356379485996149,-3.5312106341376244,2.110014673282202,0.10843131850546583,0.06479128457477114,0.42876629708312813,0.2614380801808809,3.4775074802906456,0.8238426856648882,0.4642526461790817,0.16130552330542813,55331.052828550004,60428.166360229996,55331.052828550004,60428.32674235,23,23,0.3456632031051602,0.03265065922580207,0.05419030131379943,0.25289142183776503,0.030706556402276586,0.057052764619804214,0.019532295535830246,0.01445135627975147,1,15.0,5097.113531679992,4939.083673679997,2383.9233783699965,4001.9076649199924
142240.36-010646.1,6.904141469447645,1.3677510464869573,-7.398858206525295,1.4657573428305204,0.34816060738721566,0.06897266477036663,0.16842238511901586,0.03358500671072793,5.436805781564882,1.6926074532827349,-3.9811974464161946,1.2394418232932836,0.3569675756201409,0.11113252953115597,0.2155248839718045,0.06810491854902148,5.930250725988504,0.7254448435901503,0.19197363454541017,0.03796785682102853,55220.4221397,60494.16833538,55220.4221397,60494.16833538,25,25,2.067187251511654,0.04705599129878735,0.05042779162737372,1.6562708168159381,0.08966336897997285,0.06565759196889953,0.05608376494386791,0.05599923212421132,4,2.0,4542.630132879996,3652.7428065700005,5112.563924549999,0.0
145906.59+324633.7,4.135676999732752,1.197846323283217,-6.2716809837347585,1.8165127517592428,0.34549812415708014,0.10006914412067242,1.375201410350357,0.49957831198548874,2.0642915035750504,,,,0.34426443177567945,,1.5536943763195161,,4.157216495680854,,1.4644478933349365,,55216.4786776,60489.31956493,55216.4786776,60328.17548471,20,10,0.25123456212065576,0.0550885998591302,0.083540886819596,0.2215779609057951,,0.1667712293440456,0.03849198599264261,0.06398206287635129,11,5.0,1999.3115353449975,2189.690205060004,0.0,2921.4673924600065
161858.55+424005.9,3.937092729414941,1.4649547819170936,-3.677611137667825,1.368404148042162,0.13167684848893857,0.04899570371315805,0.46074828889454544,0.18089730323674993,2.0304094467373144,,,,0.13655246256197745,,0.685810873112025,,3.21503777127336,,0.5732795810032852,,55233.844966,60507.996732275,55233.844966,60506.62505582,24,18,0.28578912100762316,0.03580499502523317,0.033445198662746756,0.19911096180545979,,0.06725365801533528,0.01722423446583879,0.028255378353258406,1,12.0,4018.592644770004,2361.6956256750054,0.0,4179.804623609998
142845.03+521206.1,4.977955106751931,1.1534173797547556,-8.660632057096507,2.0067122583663135,0.45209425541859494,0.10475252594781562,0.5030705165853447,0.12017104678806526,3.6937888512608232,1.1753101096490137,-5.981470929455695,1.9032174109143625,0.4155917679524245,0.13223528090802109,0.5808461579021795,0.19323233946321977,5.828461736141239,0.804707093716741,0.5419583372437622,0.11377589540470377,55366.1487429,60461.43703013,55366.1487429,60461.43703013,24,24,0.8986697500923773,0.05220106944136366,0.09081927131190666,0.7154937022453619,0.06947986086596974,0.11251097035786657,0.07384300518800835,0.059808686155566615,0,0.0,187.87958570000774,5095.288287230003,187.87958570000774,5095.288287230003
122922.39+581907.3,2.4222083449940848,1.36337614358182,-2.613766976407492,1.471197780273795,0.12113035686110507,0.06818003048717362,0.4256700847242889,0.24942208173851577,3.212249477956374,1.4308768410258066,-3.138710159393364,1.3981192023184996,0.11520143658285845,0.05131577381847239,0.4783570186633498,0.22520797988273192,2.8467337396878287,0.7082268022871578,0.45201355169381935,0.16802530245593655,55333.4033571,60430.60723889,55333.4033571,60430.47888225,23,23,0.2845639409674807,0.046343211906209575,0.05000823199682308,0.24082731534860788,0.036703432535205506,0.035863166100084276,0.027603689149104493,0.01448031368615399,1,11.0,2545.1511413599947,5097.203881789996,3270.3018722699926,2906.070416699993
120941.96-011502.5,2.4936689202240934,1.0670451796877785,-6.698538045815997,2.866315842802752,0.19946225659235517,0.08535023944052404,0.2787924965715128,0.11985875479196954,3.754498172576155,1.3453422946225795,-4.171803982698011,1.4948747035739076,0.16290055645628482,0.05837185113551895,0.5219477739442658,0.19810126063250852,4.2796272803285635,0.915114343787243,0.40037013525788934,0.11576941582783269,55364.979974500005,60302.72855496,55364.6823227,60302.59949758,22,22,0.7154505915520266,0.02977698345938964,0.07998746544686874,0.31210125722976934,0.0390479891030098,0.04338810380736191,0.03289638667818168,0.02461645920646563,3,12.0,1823.7731322100008,3478.200870389999,1464.9710385500002,4366.007169559998
125238.03+610827.8,3.812795021685574,1.1464239352193226,-6.801107968263726,2.0449441725774933,0.23360315561591682,0.0702393512941741,0.3893131308166949,0.11916036831766343,4.509876864271315,1.6481308339329557,-3.4424181568277508,1.2580289170434316,0.23590464406064054,0.08621116040318794,0.4853343095408966,0.19010631449046791,4.641549502762091,0.7824263747344066,0.4373237201787957,0.11218244535883265,55333.4702094,60430.6720539,55333.4702094,60430.70414308,23,23,0.6000392412294644,0.03434780872557652,0.06126821774768387,0.4860662834321258,0.06852875894601684,0.05230844458959677,0.05937968974380925,0.06618806754343987,0,0.0,5097.201844499999,0.0,4939.183701649999,190.46810419999383
120233.48+514108.7,3.5643325293391426,,,,0.21993044880049412,,0.7750069504848506,,3.6492441454577724,,,,0.25492705433035767,,1.2294751933275092,,3.6067883373984575,,1.0022410719061798,,55334.9896677,60431.85693419,55334.9896677,60431.85693419,23,19,0.2837786792272042,,0.061703123092522204,0.20734623660068421,,0.06985749491375257,0.04708260931910019,0.0340812787789484,13,16.0,189.97581830000127,1464.537007140003,0.0,3479.5610115700038
102017.31+334422.8,1.5966498072636808,1.2059084525702204,-2.3690751815041375,1.7893014317562024,0.1482329331930788,0.11195651436751762,0.6873296416340215,0.5561053665012814,,,,,,,,,1.9828624943839093,1.0788668603754008,0.6873296416340215,0.5561053665012814,56790.63863603,60423.47732921,,,11,1,0.21566497967507636,0.06256995740378529,0.09283997813341337,,,,0.018939469931124497,,9,,3110.6771932099946,3632.838693179998,,
123032.50+585853.7,8.039453615352148,1.7272828859947418,-5.7083389945058505,1.2264410897076243,0.3496922755499796,0.07513165842123959,0.26007791053009793,0.05712051493415672,2.681317216595595,1.2470789225043621,-3.598497326454606,1.673658804983787,0.19374888866398732,0.09011248419845015,0.18194224098549586,0.08511976572396089,5.00690178822705,0.7434717357282298,0.2210100757577969,0.051254579656956525,55332.77507235,60429.8373531,55332.77507235,60429.8373531,23,23,1.344567383047746,0.06125989992650238,0.04349702010621803,1.06489228457636,0.05384160972960261,0.07225884631061508,0.06559188424697782,0.04267463131021576,0,0.0,0.0,1464.6145613850022,0.0,2383.8037491649957
143411.42-013421.7,4.12519197827166,1.3503969021567244,-4.5456231961470595,1.488026621495699,0.18994372183888864,0.062178782201263716,0.4521112604516459,0.15468080127106354,1.6558080151460923,,,,0.20007512050707696,,0.8873558675298477,,3.4422077298549376,,0.6697335639907468,,55222.803999,60496.94582876,55222.803999,59971.239847515,25,14,0.42012605845990303,0.04178606840969306,0.04604481993550025,0.22547337300426099,,0.1208323179239015,0.022790447363248978,0.045777271032031386,5,10.0,3286.057713849994,3653.1739718699973,179.71706789999735,4748.435848514993
102551.64+320327.8,2.881472971573843,1.1337841772190898,-5.393080825007372,2.1220361135358075,0.1563000440654275,0.06149997539738742,0.6998088476478194,0.28994342614094426,2.443858866317897,,,,0.2633592505271878,,1.43741815266302,,3.5728042209663706,,1.0686135001554198,,55327.675135,60424.88938046,55327.675135,60424.63266708,22,19,0.22334676760772523,0.02898158754466912,0.05424310608058813,0.1832168670190213,,0.10776369051294062,0.029385601687224844,0.031394166279055,11,17.0,4730.127033370001,1655.3201966100023,190.64871010000206,1655.3201966100023
163316.44+325124.2,,,-3.1490486129909456,,0.08344853786030174,,0.3664705641329937,,2.591848839395477,,,,0.1908392540916241,,0.7630820213401643,,2.870448726193211,,0.564776292736579,,55244.5655518,60520.29870439,55244.6316402,60520.29870439,24,23,0.22770870576665989,0.026499602932786376,,0.25009009353471895,,0.07363054943286565,0.013739820802002034,0.018081074399809993,6,12.0,3449.345451610003,0.0,179.06397585000377,5275.733152590001
143712.03+343222.1,1.7173927193894178,,,,0.0952343554416801,,0.40547490371660955,,2.8143571377399907,1.2243546737476125,-3.983911010738263,1.7331560377972912,0.1930151397538147,0.08396908313185958,0.8130106066254107,0.3906723507248205,2.838553622622557,,0.6092427551710101,,55210.7881736,60482.92848458,55210.7881736,60482.80063741,25,25,0.23487114632436126,,0.05545287013650473,0.23740789871729825,0.04844865742070048,0.06858231926770011,0.016066634273291858,0.02853493147088204,5,20.0,0.0,3284.7527625150033,1998.0149584899991,5272.012463810002
145435.05+352816.4,1.4322909451392816,,,,0.22790651343642218,,1.2393022629996984,,2.507974470149797,,,,0.2575696816831593,,1.392930318566839,,1.9701327076445392,,1.3161162907832686,,55213.996977,60486.188517805,55213.996977,60486.12440324,22,13,0.18389905371816276,,0.15912026408451507,0.18491210812911887,,0.10270028054463215,0.0372902655540219,0.0269046518852378,15,9.0,0.0,5272.191540804997,363.0802033,5272.127426239997
120618.63+575247.7,7.765546439449738,1.476354071884266,-7.149912218797131,1.3593122003896212,0.9501679245549641,0.18064205723685606,0.30256642916785326,0.058930462935088426,10.3842627329456,1.835236612957075,-6.748018299716739,1.1925940788510463,0.6235599861445138,0.11020330921681169,0.28587954199820814,0.05195553999455888,8.011934922727303,0.7423663628116031,0.2942229855830307,0.03928160383013287,55330.0953755,60427.237366245,55330.0953755,60427.237366245,23,23,3.1403613651660085,0.13289225034916807,0.12235686592871531,2.1811983529357346,0.0924063863565232,0.06004855637619588,0.17754181731581697,0.11145442179055287,3,1.0,4366.014615610002,3479.3523006199975,4366.014615610002,3479.3523006199975
013029.30+311811.2,6.069498634693857,1.1569604106757996,-10.431257538358283,1.9883935612834622,0.7467700326050388,0.14234839079862235,0.45144754496021144,0.08824446603859928,9.01639320246352,1.6574296941687354,-6.821459313985497,1.2539481110333928,0.6033456064661178,0.11090941816179448,0.4494390283260252,0.08776411267882099,8.08465217237529,0.7750695695670294,0.45044328664311833,0.062228661524932165,55214.6382536,60515.18723316,55214.6382536,60515.18723316,25,25,1.6541678893632166,0.0715896458177725,0.12303652699358514,1.342441506945516,0.08844817196653598,0.06691651449953043,0.15826492970124706,0.1056669905228742,1,2.0,365.5266874000008,3109.726584144999,365.5266874000008,4205.139464979999
125557.14+260557.1,7.841401099372738,1.939270712536769,-4.71930977371528,1.1671408096043796,0.3142952621569255,0.07772891467556071,0.23310860051378038,0.05878910971772187,4.787952543238302,1.4132233083502708,-4.79466949958564,1.4152059009481517,0.2688414559542254,0.07935187501845385,0.3854792843947445,0.11792425844882028,5.535833228977991,0.7551074603694574,0.30929394245426245,0.06588302162186116,55364.059325049995,60460.983134295006,55364.059325049995,60460.983134295006,24,24,1.3482782765809866,0.06659771814671456,0.040081518363098034,0.6974212800471067,0.056070904569639035,0.05614956571236107,0.04478091849873311,0.05344576176430277,2,2.0,4206.542436040007,1286.8632265400083,4206.542436040007,1464.4151443400042
074045.80+331018.0,3.973711307703866,,,,0.16197957010090094,,0.6827348429947222,,2.0698800597740408,,,,0.26264008157287444,,1.1897772165754024,,3.0217956837389535,,0.9362560297850623,,55292.34652575,60390.216449219995,55292.34652575,60233.41432334,22,19,0.23725106717917002,,0.04076279265352514,0.22074727765324423,,0.1268866185423061,0.03078541150050118,0.023201642708789882,2,15.0,0.0,2749.6073969350036,191.62251005000144,4941.0677975900035
140252.13+045932.6,8.700283789135971,1.436366798855712,-8.437936109867417,1.3930547063549201,0.8850291431027242,0.14611321975035482,0.6819110564310213,0.12534400794880723,12.821174523047581,2.052473469585212,-7.15313274109815,1.1451068815211394,0.61613097044583,0.09863312197775652,0.8325528943877584,0.16478181204873765,9.27813179078728,0.7716730245548801,0.7572319754093899,0.10351831469688848,55214.8631337,60487.716508735,55214.8631337,60487.716508735,25,25,1.2978659529804077,0.10488692158592683,0.10172416952741914,0.7400502413710537,0.08613442427901058,0.04805573540382447,0.18380653215738074,0.11157555982315515,4,5.0,4016.4327326550047,363.2449767000071,4016.4327326550047,1999.3142201500013
111830.96+503956.4,10.220271560570795,1.2171661838491643,-14.728794829658206,1.7541012378453034,1.0732463199268039,0.12781647922107758,0.34971205536180283,0.04246802147659097,16.181784080668322,2.0192175693658916,-9.224561829720894,1.1510719228126742,0.7622003681567362,0.0951099314566845,0.3427378358983008,0.044623594423396244,12.588853075154555,0.7890093011032858,0.3462249456300518,0.030800966005143218,55327.9435635,60425.374665415,55327.9435635,60425.374665415,23,23,3.068942873062959,0.07286721909967087,0.10501152670613223,2.2238582622751366,0.08262727078276821,0.04710236920459865,0.12430096880284713,0.09524182657551616,5,4.0,4730.284487240002,190.7071644000025,5097.431101915005,0.0
165219.47+290319.1,7.663637744375625,1.1479221492866098,-13.595935489807141,2.0365100764941046,1.2007422629324394,0.1798569667800721,0.21730499520826202,0.03273449300669333,8.150834692781014,1.3709127406570583,-8.691773978737332,1.4618949022381593,0.6839467927738414,0.11503501266877957,0.1978459462677957,0.0335796441702818,9.525545476425277,0.7698066721655906,0.20757547073802884,0.023447492056763743,55251.8441776,60364.620415885,55251.8441776,60364.620415885,23,23,5.5256081977391505,0.0883162665660362,0.15668045685140441,3.4569664209752404,0.07868897585774537,0.08391125799417765,0.364328896594575,0.17667113410443447,0,1.0,2364.068816170002,4547.025661979998,2002.356661589998,5112.776238284998
161835.94+434702.4,3.6606227269688723,,,,0.1170011220168769,,0.5248203644959822,,3.2127130569409577,,,,0.26647407322763467,,1.4274459349098259,,3.436667891954915,,0.976133149702904,,55231.7936783,60507.869267175,55231.7936783,59414.27036125,24,15,0.2229355603021243,,0.03196208152096516,0.18667892542246672,,0.08294362692987052,0.02646327822690353,0.03200704711652719,5,9.0,0.0,5276.075588875006,179.99718360000406,3814.656325780008
143348.21+012937.6,12.88435324562355,1.5169162817182005,-11.295829598275173,1.3298942916640526,0.6084658159106966,0.07163663440672888,0.23651317018549517,0.02828237988203398,9.621489027228252,2.181920617026847,-4.961391113082105,1.125123307643181,0.5962661382548866,0.13521871475522637,0.4197035863014373,0.10158507626459151,9.690765746052271,0.794368218663075,0.3281083782434662,0.052724331981245987,55221.8772322,60495.8927447,55221.8772322,60495.8927447,25,25,2.5726508821199356,0.053866412432744815,0.04722517337976395,1.420683924836991,0.1201812404353011,0.061972334694503965,0.17776003216316205,0.13451952073157214,1,4.0,1641.7587811249978,4017.231331969997,1641.7587811249978,4384.463100230001
100237.91+024700.7,12.520084342764084,1.7865458441028879,-8.456918357807439,1.2067548374616401,0.6970158175553465,0.09946024947085656,0.4027583220980669,0.060587762388765516,3.6483731720733745,1.591901412447113,-2.945542722583217,1.2852341028038987,0.40024222178032987,0.1746384287249286,0.2729146852612249,0.12173651421169715,6.892729648807029,0.7430503051938856,0.3378365036796459,0.06799017547354222,55332.89585215,60430.30703958,55332.89585215,60430.30703958,23,23,1.7306056245453108,0.08241959873147653,0.05567181485947281,1.4665470324443377,0.13588063711033893,0.10970429912268864,0.13415028593441725,0.12092704902718765,3,6.0,1464.8112344149995,4208.048569630002,1655.1335387699946,190.49255165000068
114334.73+524727.9,1.7892561200966774,1.2455441547727055,-2.409610859328407,1.6773879867747317,0.1557154915361912,0.10839729321701694,0.7701087717408999,0.5898912779551686,2.177591769724232,,,,0.21408321836704416,,1.07618574474137,,2.1254862497164386,,0.923147258241135,,55330.821965,60427.71781227,55330.821965,60428.03864024,23,19,0.2021993480014289,0.06462267172035875,0.08702806143134921,0.19892775890512546,,0.09831191564163352,0.019728369099430543,0.02855341443918885,13,14.0,4001.8122881599993,3112.6007192899997,0.0,4939.410868379993
165000.32+335104.0,4.945650569689123,,,,0.24361183048519397,,1.3831577008325098,,2.119067621669598,,,,0.24789987912838768,,1.544458489905109,,3.5323590956793605,,1.4638080953688095,,55249.5937345,60362.78445465,55249.5937345,60362.78445465,22,15,0.1761272993951205,,0.04925779269126712,0.16050925340416144,,0.11698535553720046,0.03918750496195671,0.04095574022280524,15,11.0,181.34513210000296,1643.421231060005,181.34513210000296,3449.550212580005
133809.54+321003.6,1.3896433207821552,1.182119206157213,-2.2043788431191307,1.8751851853834383,0.12293622849937957,0.104577393830708,0.623304561986013,0.5587467742776844,,,,,,,,,1.797011081950643,1.1083462113716183,0.623304561986013,0.5587467742776844,56659.22289893,60307.46572286,,,17,5,0.19723299971954683,0.055769101977692935,0.0884660305712011,,,,0.026047591712195783,,17,3.0,2348.44468031,0.0,,
141347.08+523525.6,2.251802860316974,1.3632065713180963,-2.430539452611839,1.4714109356722056,0.19132281589170774,0.11582386915964088,0.32687919660585346,0.20271189199928624,3.9683561086403625,2.131907932448258,-2.1076601893707365,1.1322918996209688,0.1452833365088747,0.07805012682239838,0.2659012422622287,0.14673533633632962,2.689589652734978,0.7846376024989046,0.2963902194340411,0.1251233092669648,55361.5843264,60458.87575528,55361.5843264,60458.87575528,24,24,0.5853012913587224,0.07871619433542365,0.08496428318097804,0.5463808114352394,0.06893110058327312,0.03661045846983013,0.034175773250926245,0.024758808754202277,1,1.0,5097.291428880002,1653.6426067650027,4206.790419869998,2015.5375123300037
124146.59+585738.6,3.003364319592733,1.3127418966358293,-3.5314364896632258,1.5435572051805284,0.21615860691576638,0.09448086526353912,0.3666003716761689,0.1646948660012291,2.4451119584179453,1.2215527001974853,-3.4852337896621717,1.7411868327436397,0.1929301355200821,0.09638590461375471,0.4441246214334482,0.22898418862387276,3.116286639334019,0.734412295594552,0.40536249655480855,0.14103027824451045,55334.5282592,60431.66618166,55334.5282592,60431.66618166,23,23,0.5896300811901711,0.06120982425947019,0.0719721565264777,0.4344054038197307,0.05535644010233903,0.07890441779398649,0.04104795718594123,0.04409767608752724,0,0.0,2017.0208324299965,5097.137922460002,2182.3908355500025,5097.137922460002
110221.37+331255.5,1.9979276464710818,1.164782816446263,-3.3451579569921224,1.9502120176799447,0.1420665849413314,0.0828241789552019,0.22039034931214127,0.1293044224537749,2.6674196382537905,1.9606393835902252,-1.5816791673200086,1.1625851527740567,0.11710926021820323,0.08607907974961052,0.2859752037378444,0.21646693656396893,2.3980461022592507,0.8045090487887435,0.2531827765249928,0.12607296329060172,55334.4564407,60431.56392954,55334.4564407,60431.56392954,23,23,0.644613456917394,0.04246932036329726,0.07110697186270087,0.4095084422968299,0.0740410967267355,0.04390357577740114,0.022870366746773563,0.025457026918561443,2,3.0,4732.9912058400005,3479.3788543800038,4365.859205839995,3479.5096940899966
122036.89+442957.3,3.652551840152608,1.3625797311920382,-3.946402615708751,1.4722003822574952,0.25135479815783,0.09376758176097931,0.8914713792809347,0.3887814359850907,3.806587421046564,1.1631971443455955,-6.406657099885484,1.9577128853484622,0.17840719740957345,0.05451674153340776,0.6113884302459984,0.19572344695870833,4.453049744198351,0.7586857397601968,0.7514299047634665,0.21763425319560079,55345.7051953,60440.611733280006,55345.7051953,60440.2265996,23,23,0.2819549836367984,0.06369213246446426,0.06881621648587694,0.29180662993211937,0.027847158764398736,0.04686801527876722,0.04416929157389582,0.027577736167539613,3,9.0,4730.999413770005,190.1731704000049,3635.217360980001,0.0
123953.14+530833.2,4.81363549989779,1.1871537966055545,-7.523747622336302,1.8555300987680117,0.22703429939068764,0.055991906841940955,0.7123803477687624,0.18819258980021436,3.2069359223490412,1.2403533827919357,-4.370256217097023,1.6902932312327628,0.14527199420214498,0.056187156150464976,0.5623627965772927,0.2292282819227618,4.978643815420039,0.7602587473182939,0.6373715721730275,0.14829198906968383,55342.5316908,60437.34252715,55342.5316908,60437.438794595,23,23,0.3186981506463211,0.030175693123553782,0.04716482986622239,0.25832433277292444,0.03324107031386893,0.04529931302641527,0.027774505130958804,0.023006054919635366,0,5.0,5094.81083635,2381.3511260399973,4572.136233249999,1462.3257220500018
112725.89+535604.8,9.216970936079875,1.139000471285382,-16.90342229606696,2.0888647794461543,1.1022373580452771,0.13621057058642386,0.9398341767142279,0.12735541203795425,16.17254281914982,1.4811536408394899,-14.80163165755549,1.3555994790129033,0.7501657447444877,0.06870352649465272,0.8121979932481351,0.08671396172265591,14.273641927213038,0.778305217912255,0.8760160849811816,0.07703686152257784,55327.084286950005,60424.44446164,55327.084286950005,60424.50870364,23,23,1.1727998250700247,0.06520794066073488,0.11958780880284259,0.9236242283047652,0.05068128717833387,0.04638514506551317,0.2992021173686523,0.1694385797313338,6,3.0,4575.302454439996,2182.723489704993,4730.202672089996,2182.723489704993
120724.67+532602.8,2.6136316397780783,1.2809573029049761,-3.264868084031692,1.6001323796404903,0.11385675917173668,0.055801913676907004,0.4859360599498175,0.24890026856161715,2.3480877595639074,,,,0.14593154692676547,,0.7947924876010029,,2.742195827791226,,0.6403642737754102,,55334.3945545,60431.56813116,55334.3945545,60431.440284135,23,17,0.23430399296461893,0.03487331072535654,0.04356266485257432,0.1836096203768161,,0.06214910253348803,0.01771812061149275,0.023544950833947254,7,15.0,3479.5673780699944,2182.4576877599975,0.0,5097.045729635
112645.65+521508.7,4.958406181670703,1.1616764261276018,-8.387323745999348,1.9650177732605059,0.36769436374617115,0.08614499472892957,0.5814231711499153,0.14205608741129866,3.553274405649419,1.39330546770032,-3.662390840546187,1.4360920662011039,0.2790442851535186,0.10941849231142234,0.5709233556738514,0.24091221672297536,5.140348793466414,0.7588827115066776,0.5761732634118834,0.13983796706991308,55328.37396575,60425.759990624996,55328.37396575,60425.759990624996,23,23,0.6324040423414157,0.04383929545125248,0.07415575696589644,0.48875962487848695,0.0761918367816537,0.07853158897884743,0.07433535728427831,0.04409196599711962,0,1.0,0.0,4366.005247905006,2542.976383320005,5097.386024874999
141154.17+531119.4,3.5634798764527242,1.0751876453690026,-9.021367644865053,2.721963746781732,0.2719830984867543,0.08206384696445711,0.5367375324559015,0.16506508899441524,2.850465837107472,1.322137132604244,-3.2957291589178785,1.5286644881994396,0.1642081835862299,0.07616500228508569,0.508698842912899,0.2486722080162989,4.682760629335782,0.8891701477515851,0.5227181876844003,0.14923500816198895,55360.36054815,60457.59537258,55360.36054815,60457.467334365,24,24,0.5067338914092065,0.030148765596707122,0.07632513944697805,0.3228003874472074,0.049824538263983476,0.05760749048403302,0.0452850505577565,0.04125218168645281,1,2.0,3477.769246310003,2380.0921491100016,3477.769246310003,2015.6137798850032
074014.04+333934.0,3.1623800402079234,1.6146871132784362,-2.4944634384567013,1.2736539939568523,0.23324920813285988,0.11909526551709641,0.19073949102601442,0.0984761750079181,4.21066895013091,1.6838090743298546,-3.1081921514515,1.2429384051225771,0.234772991650116,0.09388363189553103,0.29359712725146236,0.12063785061275328,3.2439261450617582,0.7335494976411744,0.24216830913873838,0.07786374002810148,55292.21428535,60390.023786285004,55292.21428535,60390.24860205,22,22,1.222867938244879,0.09350676563821225,0.0737574880840457,0.7996433543065147,0.07553361575167705,0.05575669672221961,0.034505427113710296,0.04117007931363709,1,3.0,1823.8523353700002,3477.99110164,2182.9216188499995,4366.47857978
125439.09+253350.3,4.440355225021604,,,,0.18963693237920032,,1.0857837290275285,,,,,,,,,,4.440355225021604,,1.0857837290275285,,55363.959938,60461.04699426,,,23,7,0.1746544245501328,,0.04270760395713108,,,,0.03681439145790799,,19,4.0,188.9169372999968,2382.491665155001,,
141444.91+315741.5,2.165052851717115,,,,0.2220296175634269,,1.7036646046789277,,,,,,,,,,2.165052851717115,,1.7036646046789277,,55205.2307848,60475.95851824,,,21,7,0.13032472292588984,,0.10255159239523139,,,,0.031334436229939394,,15,3.0,0.0,5270.727733439999,,
163207.72+314002.5,3.553956184138334,1.148017511813343,-6.302844762075845,2.0359778754161564,0.26948743681777887,0.08705124111019706,0.45077389197355233,0.14913756148526638,5.796841651489476,2.4935236263245737,-2.5377775214180227,1.0916303374243972,0.2541447501730403,0.10932089871732159,0.45444745582648244,0.21174421877714564,4.547855029780419,0.8969555098093752,0.4526106739000174,0.12949674361862862,55244.6981107,60520.52103609,55244.6981107,60520.52103609,24,24,0.597832841733412,0.04275647695454632,0.07582745055229678,0.5592390207374779,0.10014461394985993,0.04384193418630622,0.0644612704916448,0.03038970037385763,0,0.0,3286.4019407099986,5113.062726849996,3448.9510227049977,0.0
123700.55+544715.3,1.8699814989526324,1.0940219287710424,-4.2143647336680266,2.4655898665599283,0.17438863705968788,0.10202506986226911,0.37821489722695495,0.22386066710445854,2.1223595409249536,1.2372945236928496,-2.912819144726428,1.6981171694909996,0.11460225447385253,0.06681089567018185,0.31491697946526254,0.18672083326562414,2.7798812295680104,0.8547849521369161,0.3465659383461087,0.14575516101656763,55340.4811706,60435.38636119,55340.4811706,60435.482374030005,23,23,0.4610834695785203,0.0413795786744605,0.09325687829390938,0.36391259267267906,0.039344102321401064,0.05399756839687364,0.029752515901815935,0.029543602105047584,1,1.0,4936.890613940006,3841.1149237800055,5095.001203430009,4208.031900700007
